episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2788431644439697,-45.18230397050723,0
2,50,50,0.30673742294311523,-37.704770537810646,0
3,100,100,27.018228769302368,-92.47452110735927,22
4,150,150,34.56797814369202,-40.836207518296355,22
5,200,200,42.04922366142273,-27.64791747602639,21
6,250,250,50.02777028083801,-28.748812291396163,19
7,300,300,60.483715772628784,-16.458177440289308,21
8,350,350,68.29169464111328,-22.716573379904883,17
9,400,400,76.0700113773346,-19.214379386641998,21
10,450,450,84.90519714355469,-15.306991587105221,20
11,500,500,96.72457003593445,-8.69166039758482,20
12,550,550,104.95125484466553,-7.7495897228541,19
13,600,600,113.96536493301392,-6.567902103224961,20
14,650,650,124.91620206832886,-4.739251900473875,20
15,700,700,133.73331952095032,-8.768488895613332,18
16,750,750,142.80358290672302,-5.164798930757544,18
17,800,800,151.94966197013855,-4.985299193947685,21
18,850,850,164.44884586334229,-6.547419495902301,17
19,900,900,173.61779069900513,-4.8955521854980555,21
20,950,950,182.31170225143433,-4.762447396465908,19
21,1000,1000,193.38963222503662,-4.983717737748648,19
