episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23810505867004395,-42.92779723984757,0
2,50,50,0.26796412467956543,-49.791729894444586,0
3,100,100,25.825313568115234,-115.09217846182254,150
4,150,150,34.20321583747864,-66.37363223357947,200
5,200,200,42.97000217437744,-32.572626844705624,250
6,250,250,53.1632866859436,-30.230705598194415,256
7,300,300,61.62396788597107,-24.37920579627447,256
8,350,350,70.45032286643982,-26.099451368441958,256
9,400,400,78.7324047088623,-20.75213105053739,256
10,450,450,88.69078612327576,-18.37036126108797,256
11,500,500,96.91670894622803,-16.452695004146936,256
12,550,550,104.99804067611694,-15.186170113134112,256
13,600,600,113.09539985656738,-9.823091288603921,256
14,650,650,123.24771475791931,-10.149981243859349,256
15,700,700,131.61092805862427,-9.257964544282686,256
16,750,750,139.61176252365112,-8.600236325651807,256
17,800,800,147.67456889152527,-8.346881513791597,256
18,850,850,157.73711156845093,-6.956024812460164,256
19,900,900,165.51168632507324,-6.789950759635054,256
20,950,950,173.6136474609375,-6.810751535583965,256
21,1000,1000,181.88349390029907,-7.289642841287409,256
