episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.24558162689208984,-41.14815362793015,0
2,50,50,0.27556920051574707,-42.13693684001978,0
3,100,100,23.792781352996826,-96.97616657429313,146
4,150,150,32.04623460769653,-29.64510451752719,118
5,200,200,40.99972867965698,-37.38688121970263,109
6,250,250,52.48481273651123,-33.29000828252093,129
7,300,300,60.67472839355469,-24.24900587248212,107
8,350,350,68.7537567615509,-20.085839300641776,86
9,400,400,77.1787223815918,-21.994319920881185,86
10,450,450,87.33094072341919,-11.090078571195265,82
11,500,500,96.68857097625732,-9.168739541919695,79
12,550,550,104.8756775856018,-7.30511734150602,70
13,600,600,113.14869427680969,-6.244226113414379,74
14,650,650,124.16134238243103,-5.772418929062911,65
15,700,700,132.5375349521637,-5.238881688130951,73
16,750,750,141.75335049629211,-5.5281826945395025,67
17,800,800,150.36573815345764,-5.167114207141902,94
18,850,850,161.16152119636536,-5.260465383203089,66
19,900,900,169.65250182151794,-5.438702652679969,95
20,950,950,178.83553171157837,-5.115037144385623,71
21,1000,1000,190.0904004573822,-5.010294611791138,69
