episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.22747230529785156,-38.0614749133047,0
2,50,50,0.25780320167541504,-36.25679835624614,0
3,100,100,27.562190532684326,-102.92068810353322,150
4,150,150,36.59430551528931,-69.10927836079689,200
5,200,200,44.26929712295532,-27.970768742202132,250
6,250,250,51.905675649642944,-31.708481526373326,256
7,300,300,63.37178111076355,-23.238321304531485,256
8,350,350,73.10376572608948,-20.69909944677715,256
9,400,400,81.57072806358337,-16.553134625884372,256
10,450,450,89.87211465835571,-13.709912626969938,256
11,500,500,99.92384171485901,-10.654609799172595,256
12,550,550,107.32869958877563,-13.606753611854813,256
13,600,600,115.00050354003906,-7.353560313220748,256
14,650,650,122.62530016899109,-11.473997043629819,256
15,700,700,132.5681450366974,-6.995158697316515,256
16,750,750,140.0660171508789,-11.286985072350738,256
17,800,800,147.72514629364014,-7.24623141570962,256
18,850,850,155.2383327484131,-9.40095903166994,256
19,900,900,165.11986804008484,-6.76643723381541,256
20,950,950,172.63001608848572,-7.1065020056664325,256
21,1000,1000,180.1912260055542,-7.072625650330155,256
