episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.22879433631896973,-41.14815362793015,0
2,50,50,0.25808286666870117,-42.13693684001978,0
3,100,100,24.784160614013672,-96.97616657429313,150
4,150,150,33.45154166221619,-32.38619174876633,200
5,200,200,42.05576777458191,-48.21690980570407,250
6,250,250,53.500476360321045,-24.116066790024377,256
7,300,300,62.009482860565186,-19.751950273817176,256
8,350,350,70.97855377197266,-13.617062555956558,256
9,400,400,80.4163818359375,-15.039367754862662,256
10,450,450,92.74044108390808,-10.822520571747875,256
11,500,500,102.65807557106018,-8.616608173116273,256
12,550,550,112.35961985588074,-7.28390293558716,256
13,600,600,123.2064414024353,-5.928851600326458,256
14,650,650,132.30755615234375,-5.460472165766138,256
15,700,700,141.31364631652832,-5.0153534683949585,256
16,750,750,153.2788872718811,-5.092599936294319,256
17,800,800,162.79847836494446,-4.950324843040975,256
18,850,850,171.24847149848938,-5.2487340565636265,256
19,900,900,179.82092475891113,-4.965448899548523,256
20,950,950,191.10066676139832,-5.006405547403477,256
21,1000,1000,199.92818307876587,-4.880041062945767,256
