episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2714090347290039,-50.150812312647595,0
2,50,50,0.300182580947876,-39.91517275377502,0
3,100,100,25.657875776290894,-87.69807623107474,150
4,150,150,36.461013317108154,-36.14252901491713,122
5,200,200,45.037593364715576,-33.55183911268421,116
6,250,250,53.88717985153198,-24.739319845511446,98
7,300,300,62.85013437271118,-26.185644784145403,102
8,350,350,74.61033844947815,-28.70066040064397,90
9,400,400,83.97333478927612,-21.434688415550184,83
10,450,450,93.01988673210144,-13.921936225781257,82
11,500,500,103.958571434021,-16.61290367432134,74
12,550,550,112.71374106407166,-13.181606671884012,75
13,600,600,121.4213216304779,-9.344329487849649,68
14,650,650,130.15356349945068,-10.097677191557601,79
15,700,700,140.8833179473877,-9.789777721931026,70
16,750,750,149.61305904388428,-9.428959970171032,77
17,800,800,157.87795686721802,-9.922851220640252,97
18,850,850,166.19494605064392,-10.081200509356421,65
19,900,900,177.74580264091492,-14.03880099788439,104
20,950,950,186.74736642837524,-9.178666018785208,72
21,1000,1000,195.6859200000763,-9.260497486011177,71
