episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2785990238189697,-38.0614749133047,0
2,50,50,0.3228111267089844,-36.25679835624614,0
3,100,100,23.764039516448975,-102.92068810353322,25
4,150,150,34.267523765563965,-48.62048568237936,30
5,200,200,44.86913704872131,-30.207957773979178,24
6,250,250,55.36817479133606,-35.19515042843866,20
7,300,300,66.01563429832458,-23.325164839116404,21
8,350,350,74.12634825706482,-21.481030588869036,19
9,400,400,81.90010142326355,-20.76328885313992,19
10,450,450,89.81133079528809,-18.78751358805331,21
11,500,500,99.76177763938904,-18.892605223227424,18
12,550,550,108.34220814704895,-15.876545081865178,16
13,600,600,116.62885093688965,-15.018074798055043,17
14,650,650,124.66245245933533,-13.720469878220808,17
15,700,700,134.42547798156738,-14.317829150741375,19
16,750,750,142.37367415428162,-14.20983553877944,20
17,800,800,150.54252934455872,-14.108486302214027,20
18,850,850,159.1478877067566,-14.001662471346531,17
19,900,900,169.67126035690308,-14.092620137055613,17
20,950,950,178.67208337783813,-13.985316793155047,21
21,1000,1000,186.89411616325378,-13.95299571316316,17
