episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.27030014991760254,-42.92779723984757,256
2,50,50,0.3119187355041504,-49.791729894444586,256
3,100,100,31.582441568374634,-115.09217846182254,28
4,150,150,42.47839164733887,-62.05782991529339,38
5,200,200,53.9020721912384,-31.087892186672086,36
6,250,250,68.32410335540771,-31.46296053503002,28
7,300,300,79.79826736450195,-26.85550139808207,27
8,350,350,90.49491047859192,-23.308412169171813,25
9,400,400,103.01861381530762,-23.263640252118353,24
10,450,450,114.2693498134613,-15.84660701401236,23
11,500,500,125.15030860900879,-14.590495410421815,20
12,550,550,138.1620683670044,-11.948921311213232,22
13,600,600,148.99536848068237,-9.871840787096911,19
14,650,650,159.7654824256897,-9.993811333968905,18
15,700,700,172.16773581504822,-12.309798731886609,17
16,750,750,182.98495769500732,-8.42722721209668,17
17,800,800,194.19219541549683,-8.988386062478085,20
18,850,850,206.69756269454956,-8.018893045639464,16
19,900,900,217.3645384311676,-7.384291540441742,16
20,950,950,227.9865026473999,-7.512461360952885,16
21,1000,1000,242.0693655014038,-7.946954239679203,15
