episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2252357006072998,-50.150812312647595,0
2,50,50,0.2524228096008301,-39.91517275377502,0
3,100,100,22.2157142162323,-87.69807623107474,22
4,150,150,33.25824785232544,-37.184859290016846,17
5,200,200,42.06718850135803,-36.65228030289925,19
6,250,250,50.20059251785278,-34.083278921055125,20
7,300,300,58.737728118896484,-27.188478400380678,15
8,350,350,70.15599083900452,-21.61058267663639,17
9,400,400,78.77350544929504,-25.102587408429155,14
10,450,450,86.96053862571716,-18.378368664667732,18
11,500,500,95.2220413684845,-17.65481304191269,17
12,550,550,105.87214636802673,-16.950920698231876,20
13,600,600,113.56347417831421,-14.392638114636588,20
14,650,650,121.2597668170929,-12.53033860764564,18
15,700,700,129.23051071166992,-9.311839309478607,19
16,750,750,139.94975781440735,-8.043256606190734,16
17,800,800,147.95326781272888,-7.768399078508119,16
18,850,850,155.82453560829163,-8.316389429011306,18
19,900,900,164.20734763145447,-8.226456904532425,19
20,950,950,174.37950348854065,-7.739722216450958,15
21,1000,1000,182.2571837902069,-7.914174918738626,15
