episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.22844839096069336,-45.18230397050723,0
2,50,50,0.26311635971069336,-37.704770537810646,0
3,100,100,24.475037097930908,-92.47452110735927,150
4,150,150,32.550854444503784,-40.39933076360356,200
5,200,200,40.23421263694763,-28.71763925287236,250
6,250,250,48.12550663948059,-24.707021320555217,256
7,300,300,58.73098635673523,-16.97264930258425,256
8,350,350,66.93094825744629,-19.84631258700922,256
9,400,400,74.74392819404602,-13.594181042261187,256
10,450,450,82.49998903274536,-14.761259121392953,256
11,500,500,93.19413685798645,-8.133518596387784,256
12,550,550,101.34408450126648,-6.525555838298592,256
13,600,600,108.98508429527283,-7.270237863758953,256
14,650,650,116.66816544532776,-4.551512957298803,256
15,700,700,126.58060765266418,-4.489624509589277,256
16,750,750,134.57063603401184,-4.325673673907595,256
17,800,800,143.29355382919312,-4.3395782398936715,256
18,850,850,152.50615167617798,-4.594864083759644,256
19,900,900,164.3903260231018,-4.394854049081336,256
20,950,950,172.4235384464264,-4.392543171872041,256
21,1000,1000,179.96392250061035,-4.018947939898403,256
