episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23670530319213867,-50.150812312647595,0
2,50,50,0.26687097549438477,-39.91517275377502,0
3,100,100,20.53943371772766,-87.69807623107474,150
4,150,150,30.54851794242859,-39.84579465390316,200
5,200,200,38.41721558570862,-33.198842853046514,250
6,250,250,46.36852741241455,-28.045683311815377,256
7,300,300,54.117902517318726,-26.60585396617064,256
8,350,350,64.13627004623413,-19.982609100293008,256
9,400,400,72.11751222610474,-18.38132273515624,256
10,450,450,79.58482956886292,-16.020540909456205,256
11,500,500,87.79881024360657,-13.191826852817451,256
12,550,550,98.75667643547058,-10.066484549363434,256
13,600,600,106.75909352302551,-8.904855880629704,256
14,650,650,114.61356043815613,-8.15074685262141,256
15,700,700,122.60397458076477,-8.621162462883488,256
16,750,750,133.24839973449707,-7.699409474638414,256
17,800,800,141.65328359603882,-7.5675258280049125,256
18,850,850,149.62552094459534,-7.770077915031971,256
19,900,900,157.45722341537476,-7.699187710403602,256
20,950,950,167.7538504600525,-7.070806278459612,256
21,1000,1000,175.97038221359253,-7.912099826960897,256
