episode,step,env_step,total_time,episode_reward
1,0,0,0.1296548843383789,-1055.332886734798
2,200,200,15.421194314956665,-1365.6697616357546
3,400,400,46.62123084068298,-1590.5207627776213
4,600,600,82.17670154571533,-1724.4424104781583
5,800,800,121.43444728851318,-1495.8750648192336
6,1000,1000,170.67432856559753,-743.248571491714
7,1200,1200,239.64806580543518,-1292.9896348202979
8,1400,1400,287.247761964798,-623.9143850116345
9,1600,1600,328.38630414009094,-251.04122620317142
10,1800,1800,368.5300028324127,-0.5540430349449744
11,2000,2000,415.9538502693176,-361.17755831173815
12,2200,2200,494.6077058315277,-250.5637357304903
13,2400,2400,541.3008162975311,-369.42913830457644
14,2600,2600,586.4085278511047,-1.2908151960865006
15,2800,2800,633.2776372432709,-127.58210601238221
16,3000,3000,687.7011988162994,-377.55805054787004
17,3200,3200,780.8370087146759,-369.9742129329985
18,3400,3400,836.3089983463287,-879.4154332337619
19,3600,3600,890.9547007083893,-364.23736407547005
20,3800,3800,943.8612277507782,-374.14356522396156
21,4000,4000,1006.2824022769928,-365.52661828908475
22,4200,4200,1115.0145361423492,-125.3584285415319
23,4400,4400,1177.435037612915,-249.86778705343133
24,4600,4600,1239.7185575962067,-246.6282150091355
25,4800,4800,1301.6654841899872,-0.6432641464001381
26,5000,5000,1363.082314491272,-126.50404650822009
27,5200,5200,1470.0166494846344,-373.24579275750074
28,5400,5400,1530.9591331481934,-941.0498930536746
29,5600,5600,1591.3989431858063,-857.7242356563696
30,5800,5800,1652.4545147418976,-605.2737920966473
31,6000,6000,1712.7182168960571,-377.28662958120253
32,6200,6200,1819.2099268436432,-1054.138516286935
33,6400,6400,1878.5328199863434,-730.6754860401902
34,6600,6600,1940.4697642326355,-815.0789113586915
35,6800,6800,2000.2752945423126,-967.5179030111238
36,7000,7000,2060.0268104076385,-615.0446472785162
37,7200,7200,2168.5309681892395,-130.27014867674848
38,7400,7400,2230.8289246559143,-249.7903320656881
39,7600,7600,2292.4794619083405,-374.4530887245656
40,7800,7800,2354.4088904857635,-607.2933284676164
41,8000,8000,2417.556713104248,-622.2283211249803
42,8200,8200,2526.042430639267,-244.57595998830814
43,8400,8400,2587.4055483341217,-126.49185958501069
44,8600,8600,2649.7253456115723,-616.4328169108144
45,8800,8800,2710.7053260803223,-251.6457348513072
46,9000,9000,2769.7526104450226,-126.13061429641782
47,9200,9200,2878.757194519043,-246.0072298526464
48,9400,9400,2939.0358328819275,-128.04364710615195
49,9600,9600,3000.0641293525696,-361.19382608549466
50,9800,9800,3060.5724682807922,-119.6142137717104
51,10000,10000,3120.611298561096,-364.4944622005609
