episode,step,env_step,total_time,episode_reward
1,0,0,0.11104011535644531,-1055.332886734798
2,200,200,10.355506896972656,-1365.6697616357546
3,400,400,20.426082611083984,-1714.7248369496895
4,600,600,30.332119464874268,-1724.4424259276059
5,800,800,40.18156051635742,-1676.658131140307
6,1000,1000,50.61832118034363,-1030.770661510828
7,1200,1200,75.59802484512329,-1146.9737845022487
8,1400,1400,85.60841417312622,-997.1741985999694
9,1600,1600,96.20574593544006,-558.2896366813884
10,1800,1800,107.00836205482483,-129.43404149042928
11,2000,2000,119.23759651184082,-359.7766942495665
12,2200,2200,146.34397959709167,-250.40509524685518
13,2400,2400,158.46486902236938,-367.44349575874907
14,2600,2600,169.97850251197815,-2.0301632540707755
15,2800,2800,183.06581354141235,-127.3761798786679
16,3000,3000,196.4369809627533,-126.98470405611054
17,3200,3200,222.3596065044403,-241.81868774801012
18,3400,3400,233.49137115478516,-638.9264895232116
19,3600,3600,245.08705592155457,-240.51683116208014
20,3800,3800,256.63279914855957,-122.34648653014736
21,4000,4000,268.888906955719,-244.5025796828603
22,4200,4200,295.64757895469666,-125.2004503395167
23,4400,4400,307.5462975502014,-126.06550006189043
24,4600,4600,320.27249121665955,-126.00234712835932
25,4800,4800,334.38227939605713,-5.2143816321594345
26,5000,5000,348.71282935142517,-130.55271727751338
27,5200,5200,377.9013319015503,-129.37507579478205
28,5400,5400,391.08315563201904,-353.616654397305
29,5600,5600,404.50107765197754,-363.87557708206634
30,5800,5800,417.1311011314392,-482.5984131691481
31,6000,6000,431.0522782802582,-129.7991280855702
32,6200,6200,457.64148569107056,-659.8273313674829
33,6400,6400,469.5291283130646,-485.9068163867973
34,6600,6600,481.9229507446289,-573.56328460019
35,6800,6800,494.89881014823914,-241.20554528518267
36,7000,7000,507.3006782531738,-492.77129914610504
37,7200,7200,534.3708226680756,-130.15461782506856
38,7400,7400,546.2530403137207,-127.78092228440637
39,7600,7600,558.7177608013153,-128.82371939256782
40,7800,7800,571.298210144043,-606.0634362643308
41,8000,8000,583.8487076759338,-509.5101653779372
42,8200,8200,612.9745192527771,-242.76921147419108
43,8400,8400,626.5532820224762,-256.38250141595444
44,8600,8600,640.1550853252411,-510.99669521647877
45,8800,8800,654.1863195896149,-256.0169125566235
46,9000,9000,667.2610824108124,-131.63139737451255
47,9200,9200,694.5286889076233,-125.75335070968734
48,9400,9400,707.2415616512299,-381.43425742441883
49,9600,9600,720.4974455833435,-240.46266494145726
50,9800,9800,733.722493648529,-248.25360450169092
51,10000,10000,746.5590426921844,-243.8099233358724
