episode,step,env_step,total_time,episode_reward
1,0,0,0.20162606239318848,-1066.608765878109
2,200,200,13.717659950256348,-958.2088202984608
3,400,400,26.820337295532227,-1073.4371912471713
4,600,600,41.95347547531128,-1350.4512553877462
5,800,800,58.61048674583435,-1097.75048595279
6,1000,1000,76.46183776855469,-632.5911332479603
7,1200,1200,105.02640771865845,-125.92880021760774
8,1400,1400,119.18028378486633,-125.87004787907746
9,1600,1600,136.9270212650299,-126.75451186369638
10,1800,1800,155.41286611557007,-127.24050128771965
11,2000,2000,173.51155877113342,-128.7763205409877
12,2200,2200,203.61935377120972,-129.01516548842983
13,2400,2400,221.35500121116638,-129.53954458660064
14,2600,2600,241.17818355560303,-127.62290978016497
15,2800,2800,257.55672550201416,-129.41304686105255
16,3000,3000,276.1587405204773,-129.20881911324253
17,3200,3200,306.6273002624512,-4.328003740448431
18,3400,3400,322.35051465034485,-5.334557541285582
19,3600,3600,342.18334555625916,-4.885444970919161
20,3800,3800,361.7381184101105,-4.112014381534073
21,4000,4000,377.783851146698,-4.150342071332864
22,4200,4200,408.0038409233093,-5.084222813240988
23,4400,4400,423.8008267879486,-1220.321219235157
24,4600,4600,443.2594130039215,-3.861313091606977
25,4800,4800,461.284428358078,-4.548939919296407
26,5000,5000,478.0965542793274,-3.8421699890867016
27,5200,5200,509.6864573955536,-13.883092814769963
28,5400,5400,525.3871557712555,-7.386868096440407
29,5600,5600,544.7149624824524,-3.6075124415415374
30,5800,5800,564.0835146903992,-6.8776080395258115
31,6000,6000,581.855167388916,-12.135564374308291
