episode,step,env_step,total_time,episode_reward
1,0,0,0.133408784866333,-1573.319738017077
2,200,200,12.550264835357666,-1174.199870295175
3,400,400,27.37561869621277,-1399.5316342834767
4,600,600,42.52524662017822,-1366.9026626163936
5,800,800,58.92748785018921,-911.8348046905307
6,1000,1000,78.51270866394043,-1038.9007283708668
7,1200,1200,114.81303763389587,-904.5870613403071
8,1400,1400,134.17513036727905,-486.19364130404404
9,1600,1600,153.62112474441528,-984.5490207030143
10,1800,1800,173.20039749145508,-675.7443131585215
11,2000,2000,195.96703338623047,-255.50681155227693
12,2200,2200,236.10053133964539,-572.185236117616
13,2400,2400,258.4890809059143,-352.9889825701525
14,2600,2600,280.85870242118835,-374.1523000057972
15,2800,2800,303.17206621170044,-522.8792115661878
16,3000,3000,328.68771386146545,-241.99884037503082
17,3200,3200,374.4546253681183,-2.2372833676506287
18,3400,3400,407.0836064815521,-484.72740090886094
19,3600,3600,438.01272916793823,-492.10429990971943
20,3800,3800,464.24624156951904,-366.45605531913117
21,4000,4000,492.9130611419678,-124.41310051828826
22,4200,4200,543.979683637619,-122.51316059578366
23,4400,4400,572.7088463306427,-125.7740515181743
24,4600,4600,601.0045762062073,-537.0378755944456
25,4800,4800,629.0547533035278,-352.6145335384867
26,5000,5000,656.3880219459534,-480.126499213965
27,5200,5200,709.2755601406097,-123.32080694511596
28,5400,5400,737.6714873313904,-126.43645462301764
29,5600,5600,765.8158283233643,-519.418494955476
30,5800,5800,794.4085774421692,-126.64976911653804
31,6000,6000,823.0628523826599,-123.62815326989382
32,6200,6200,873.8462662696838,-241.1907378900664
33,6400,6400,902.1878364086151,-357.36241565781535
34,6600,6600,930.8294768333435,-352.90470167695645
35,6800,6800,959.40926861763,-122.29847785004574
36,7000,7000,987.741904258728,-234.9511036436296
37,7200,7200,1039.5671501159668,-616.1764599392347
38,7400,7400,1067.9049017429352,-122.75863773954903
39,7600,7600,1096.3212223052979,-612.3830198763934
40,7800,7800,1124.4586763381958,-240.64853051037713
41,8000,8000,1152.7756979465485,-232.30558800066538
42,8200,8200,1203.5132806301117,-502.2489834100828
43,8400,8400,1231.6709969043732,-124.27317788053297
44,8600,8600,1260.0503950119019,-371.47811383269817
45,8800,8800,1288.8670012950897,-123.33761334447401
46,9000,9000,1317.35467171669,-239.99336621241662
47,9200,9200,1368.7961492538452,-233.56148349886237
48,9400,9400,1397.2754547595978,-503.56380804652565
49,9600,9600,1425.8172373771667,-365.67747984015506
50,9800,9800,1454.2921001911163,-241.71455748204593
51,10000,10000,1482.404506444931,-126.37725984198185
