episode,step,env_step,total_time,episode_reward
1,0,0,0.1085519790649414,-1301.5945045396602
2,200,200,15.738569498062134,-1288.5079137322568
3,400,400,29.20534634590149,-1179.4442688292493
4,600,600,43.90094017982483,-1243.8595329686075
5,800,800,58.80511283874512,-1106.7089367191727
6,1000,1000,74.97159051895142,-1114.7477209569079
7,1200,1200,109.65903496742249,-248.1240867587171
8,1400,1400,125.58409667015076,-370.59804677211866
9,1600,1600,144.52633905410767,-240.35422228062058
10,1800,1800,162.76326179504395,-243.62843916204474
11,2000,2000,181.89241313934326,-371.15164013403586
12,2200,2200,219.1845338344574,-244.33955898862013
13,2400,2400,239.3383915424347,-245.34022495937904
14,2600,2600,259.22182035446167,-247.5510657020677
15,2800,2800,279.10913586616516,-248.17989147532393
16,3000,3000,298.6551570892334,-247.2446037548608
17,3200,3200,335.5471451282501,-245.9844142793723
18,3400,3400,355.08879685401917,-244.46721298086024
19,3600,3600,374.83397817611694,-242.2818984388522
20,3800,3800,394.48430347442627,-241.40900162534138
21,4000,4000,414.11791467666626,-238.74948402782496
22,4200,4200,453.1677658557892,-238.3690065419601
23,4400,4400,473.5175893306732,-237.15840987696922
24,4600,4600,493.5050106048584,-237.54005253512707
25,4800,4800,513.2924802303314,-360.87936363134844
26,5000,5000,533.1340889930725,-238.8052033761674
27,5200,5200,570.4843051433563,-235.71515852778958
28,5400,5400,590.3845274448395,-492.8156269423813
29,5600,5600,610.0303907394409,-368.02345012745053
30,5800,5800,629.6759924888611,-241.20481308752994
31,6000,6000,649.2885522842407,-241.44655123443806
