episode,step,env_step,total_time,episode_reward
1,0,0,0.13521575927734375,-1573.3279913882802
2,200,200,13.447975635528564,-1651.0687145330041
3,400,400,26.624118089675903,-1525.0539192097467
4,600,600,40.170817375183105,-1195.2076416797183
5,800,800,53.989784479141235,-1205.8350274172499
6,1000,1000,68.69505381584167,-1153.7989603905248
7,1200,1200,97.54890203475952,-1005.029036235503
8,1400,1400,112.05025911331177,-1029.735004088763
9,1600,1600,127.83123564720154,-487.8294559718014
10,1800,1800,146.20007491111755,-1135.2376457548635
11,2000,2000,170.21836829185486,-485.21935176763753
12,2200,2200,200.3761703968048,-488.56993295226874
13,2400,2400,217.41345286369324,-495.18990779676295
14,2600,2600,239.40628957748413,-618.2086921073982
15,2800,2800,261.39562797546387,-495.48304220186134
16,3000,3000,281.0134198665619,-496.25906234885144
17,3200,3200,311.359845161438,-1235.7520978358757
18,3400,3400,329.3423979282379,-828.713958520499
19,3600,3600,361.230242729187,-879.9395285442015
20,3800,3800,392.8189299106598,-1033.3501320196347
21,4000,4000,423.5396046638489,-338.7513461728623
22,4200,4200,459.3072726726532,-339.8423914209509
23,4400,4400,484.96182107925415,-338.41051378649826
24,4600,4600,509.0439157485962,-650.4253644533919
25,4800,4800,539.3193960189819,-1013.7389737312373
26,5000,5000,569.2073068618774,-340.95540055529744
27,5200,5200,603.9006788730621,-342.8585903316694
28,5400,5400,636.8134052753448,-342.75231852386275
29,5600,5600,668.0044746398926,-338.321081145294
30,5800,5800,699.7411315441132,-845.5026444184724
31,6000,6000,723.4478621482849,-327.1111155719698
