episode,step,env_step,total_time,episode_reward
1,0,0,0.11257004737854004,-1573.319738017077
2,200,200,12.925097227096558,-1651.4581661191473
3,400,400,27.908588647842407,-1525.9968027416628
4,600,600,42.66676568984985,-1315.4538573213856
5,800,800,57.20861506462097,-1177.2424118660097
6,1000,1000,73.45861458778381,-994.2409408012024
7,1200,1200,104.62504720687866,-1012.583838734244
8,1400,1400,121.43346786499023,-1257.9817102311085
9,1600,1600,138.81707310676575,-483.5086121963558
10,1800,1800,156.15619254112244,-476.0818487176069
11,2000,2000,174.8587028980255,-478.7891717367
12,2200,2200,212.39225482940674,-485.40567835456073
13,2400,2400,231.73771786689758,-493.8600249955834
14,2600,2600,251.2002832889557,-492.66002489907385
15,2800,2800,270.4961669445038,-488.61310066795244
16,3000,3000,289.40007066726685,-491.02119491531266
17,3200,3200,326.32950091362,-489.80035828905983
18,3400,3400,345.0960023403168,-485.37886071238495
19,3600,3600,363.945805311203,-485.06391755435317
20,3800,3800,383.63782262802124,-483.8586035607855
21,4000,4000,402.6171832084656,-477.23029435279955
22,4200,4200,439.6336922645569,-479.7646685539657
23,4400,4400,458.66333985328674,-482.0255693542959
24,4600,4600,477.97730326652527,-476.9989155080534
25,4800,4800,498.0179409980774,-476.3180788934245
26,5000,5000,522.1418673992157,-479.4972815859078
27,5200,5200,559.129408121109,-477.6350210676758
28,5400,5400,578.6836035251617,-477.48069790214333
29,5600,5600,598.4712026119232,-481.4945778133519
30,5800,5800,618.0127789974213,-479.74868416339876
31,6000,6000,637.4673175811768,-1143.5934712477965
