episode,step,env_step,total_time,episode_reward
1,0,0,0.06250810623168945,-1332.2901395301417
2,200,200,33.96157670021057,-1648.3113154930522
3,400,400,67.8067569732666,-1186.4125003130046
4,600,600,102.05560541152954,-1217.7097661155894
5,800,800,140.57556104660034,-757.2580554414249
6,1000,1000,177.10082578659058,-1272.6536798367251
7,1200,1200,217.85801005363464,-717.157453195258
8,1400,1400,255.73268699645996,-617.3708988688409
9,1600,1600,290.84965920448303,-249.7415982049857
10,1800,1800,325.9041557312012,-510.0116122617085
11,2000,2000,366.4009668827057,-1.1299237994976916
12,2200,2200,408.29009199142456,-4.331894729769433
13,2400,2400,446.7909333705902,-237.99346547810728
14,2600,2600,485.557354927063,-128.1556331985998
15,2800,2800,522.0131776332855,-381.38874417036504
16,3000,3000,557.5334300994873,-366.35553197526724
17,3200,3200,598.0093719959259,-246.41771485155692
18,3400,3400,638.5356302261353,-1.304656522490373
19,3600,3600,677.3685719966888,-119.37269244408292
20,3800,3800,716.563915014267,-0.6407667726339944
21,4000,4000,754.4007742404938,-0.5847645716198694
22,4200,4200,793.810932636261,-355.1063323125418
23,4400,4400,831.4995324611664,-124.55359446857399
24,4600,4600,869.430826663971,-1727.9917706937374
25,4800,4800,908.0734097957611,-357.8738028623509
26,5000,5000,945.6227052211761,-244.4517411924621
27,5200,5200,987.5800487995148,-125.76604090635786
28,5400,5400,1022.8747630119324,-626.3085001148278
29,5600,5600,1058.551322221756,-244.21058011725228
30,5800,5800,1099.0224330425262,-471.30505163394037
31,6000,6000,1137.7331902980804,-233.9199478928361
32,6200,6200,1181.8825323581696,-121.36040987415734
33,6400,6400,1221.3254563808441,-601.5519280657368
34,6600,6600,1256.8907623291016,-121.88606674228933
35,6800,6800,1292.7490928173065,-127.07737734479146
36,7000,7000,1331.5160863399506,-358.5626495251957
37,7200,7200,1373.2988188266754,-121.71193359886864
38,7400,7400,1413.028977394104,-241.48138304825443
39,7600,7600,1452.4777193069458,-126.83732252344342
40,7800,7800,1488.567095041275,-237.4409977142803
41,8000,8000,1524.1249916553497,-0.33741967562232633
42,8200,8200,1565.903472185135,-0.8902782302271208
43,8400,8400,1605.4520945549011,-122.47017740883854
44,8600,8600,1643.9317390918732,-245.615773971509
45,8800,8800,1680.4153094291687,-351.18308162357073
46,9000,9000,1717.643690109253,-125.35600951553846
47,9200,9200,1757.1571009159088,-124.40455817101044
48,9400,9400,1793.4610455036163,-125.72193821255547
49,9600,9600,1834.427734375,-359.98812101292685
50,9800,9800,1873.329746723175,-125.27953629119317
51,10000,10000,1914.9333310127258,-126.0450166754322
