episode,step,env_step,total_time,episode_reward
1,0,0,0.26766061782836914,-50.317620887274494
2,50,50,0.30026888847351074,-40.138851555652515
3,100,100,0.3244822025299072,-43.84186889276586
4,150,150,0.3531193733215332,-47.18216413911615
5,200,200,19.188544034957886,-97.25644879673084
6,250,250,30.349726676940918,-28.447879488784686
7,300,300,42.70804977416992,-28.079912689773113
8,350,350,56.54346561431885,-21.241908269387963
9,400,400,70.13326525688171,-14.172421741426442
10,450,450,85.73861026763916,-11.615172422120525
11,500,500,99.53201484680176,-10.062977726587587
12,550,550,114.25442934036255,-9.141591724002723
13,600,600,128.23718905448914,-9.253595629173802
14,650,650,141.4893035888672,-9.587462191714993
15,700,700,154.44309878349304,-10.660743228225616
16,750,750,168.10020565986633,-9.793612293547001
17,800,800,182.35219717025757,-9.865639448317417
18,850,850,196.46426510810852,-9.867685361173718
19,900,900,210.3480579853058,-10.025275320591629
20,950,950,224.3556797504425,-9.358626985845222
21,1000,1000,238.28482818603516,-9.675201062471684
