episode,step,env_step,total_time,episode_reward
1,0,0,0.27365684509277344,-50.317620887274494
2,50,50,0.3139331340789795,-40.138851555652515
3,100,100,0.3424062728881836,-43.84186889276586
4,150,150,0.37329912185668945,-47.18216413911615
5,200,200,17.787278175354004,-97.25644879673084
6,250,250,25.85303568840027,-36.675881693825
7,300,300,35.11688590049744,-29.851948810736907
8,350,350,44.859182834625244,-20.51066477469708
9,400,400,55.145915269851685,-12.978330216908402
10,450,450,66.60513663291931,-10.450757196643302
11,500,500,78.11804032325745,-9.794267599075146
12,550,550,89.02791261672974,-8.564299159271076
13,600,600,100.37466835975647,-9.276867243842034
14,650,650,112.02975034713745,-9.954084312070918
15,700,700,123.35489177703857,-10.024336517506288
16,750,750,134.36417269706726,-10.21626483403819
17,800,800,145.65947890281677,-9.71922610296513
18,850,850,155.5543074607849,-9.47343806281151
19,900,900,166.3415310382843,-8.617244266541634
20,950,950,177.19981598854065,-9.22680532576518
21,1000,1000,187.0770354270935,-8.4707326915994
