episode,step,env_step,total_time,episode_reward
1,0,0,0.2710380554199219,-78.34414959392807
2,100,100,0.3314838409423828,-75.39560209902504
3,200,200,0.3855924606323242,-84.22581250361536
4,300,300,0.43094301223754883,-79.69829538345192
5,400,400,49.39766335487366,-97.30230352429703
6,500,500,75.64647817611694,-106.32018547779558
7,600,600,104.05595326423645,-74.74203752170625
8,700,700,131.1691255569458,-70.6074805581062
9,800,800,157.86943340301514,-62.35568660620491
10,900,900,183.75109434127808,-64.41970090939854
11,1000,1000,210.22153615951538,-59.73480681322888
12,1100,1100,236.12197351455688,-55.83344642108324
13,1200,1200,262.0508873462677,-55.964647418957604
14,1300,1300,287.8638324737549,-55.3586499760612
15,1400,1400,313.58445167541504,-54.20039113333882
16,1500,1500,339.4433362483978,-50.30898961559645
17,1600,1600,367.67128562927246,-50.88803177245442
18,1700,1700,394.85224866867065,-51.43605716078402
19,1800,1800,423.1956536769867,-48.03078108395013
20,1900,1900,450.8981394767761,-47.79219936288126
21,2000,2000,477.9640085697174,-46.08299007497426
22,2100,2100,504.9980387687683,-61.668948504455415
23,2200,2200,531.7083232402802,-56.87924100223761
24,2300,2300,559.0828139781952,-50.685902072280655
25,2400,2400,586.2634742259979,-53.65397771304648
26,2500,2500,615.4196417331696,-52.66202865637632
27,2600,2600,643.9853413105011,-49.77064961582383
28,2700,2700,672.9494104385376,-51.4328296600711
29,2800,2800,702.3107454776764,-56.97850473600563
30,2900,2900,732.120135307312,-48.49644663638991
31,3000,3000,762.286384344101,-54.50149486672049
