episode,step,env_step,total_time,episode_reward
1,0,0,0.26290273666381836,-84.0280454129702
2,100,100,0.3317079544067383,-74.60739363708173
3,200,200,0.3841278553009033,-82.00658813150338
4,300,300,0.43025922775268555,-79.73690058885674
5,400,400,45.13190793991089,-132.61902188907078
6,500,500,67.54925608634949,-111.24208203891342
7,600,600,90.01405668258667,-98.122415936612
8,700,700,112.36543154716492,-78.16538338825927
9,800,800,135.23248291015625,-67.35369475400219
10,900,900,159.8517713546753,-74.01443103152975
11,1000,1000,184.21087622642517,-69.75282583635429
12,1100,1100,208.21628284454346,-69.6873679520776
13,1200,1200,230.62925243377686,-60.6961046651529
14,1300,1300,253.43980932235718,-62.92649856326068
15,1400,1400,276.0755457878113,-60.59234384794074
16,1500,1500,298.50387239456177,-57.40676221201457
17,1600,1600,321.00052189826965,-55.81810738040505
18,1700,1700,343.5936996936798,-54.85986981555945
19,1800,1800,366.21546363830566,-54.742349026294534
20,1900,1900,391.1560049057007,-53.56138741252598
21,2000,2000,415.49768114089966,-55.3884146362903
22,2100,2100,440.339670419693,-52.9402296405928
23,2200,2200,465.19450211524963,-48.60319064179204
24,2300,2300,489.82906794548035,-51.440988289714646
25,2400,2400,512.7572345733643,-48.521356549101384
26,2500,2500,535.7958815097809,-50.79037824183948
27,2600,2600,558.9586398601532,-50.04197536080431
28,2700,2700,582.2379822731018,-48.132514407219425
29,2800,2800,605.5974099636078,-48.22626033372106
30,2900,2900,631.3921916484833,-47.775545667069466
31,3000,3000,656.9409489631653,-47.19867852388795
