episode,step,env_step,total_time,episode_reward
1,0,0,0.28459906578063965,-78.34414959392807
2,100,100,0.3640294075012207,-75.39560209902504
3,200,200,0.42227816581726074,-84.22581250361536
4,300,300,0.4905726909637451,-79.69829538345192
5,400,400,48.73385000228882,-97.30230352429703
6,500,500,71.18866515159607,-97.421824355648
7,600,600,93.60269403457642,-101.85947300716727
8,700,700,116.97050666809082,-67.07010421599672
9,800,800,139.1901593208313,-68.98549288485526
10,900,900,161.57003092765808,-65.0788271736533
11,1000,1000,184.02243041992188,-61.18925983330949
12,1100,1100,207.79055881500244,-61.679922135258295
13,1200,1200,231.54837679862976,-58.15486530714189
14,1300,1300,255.7746775150299,-66.5300097817686
15,1400,1400,279.8612895011902,-58.39232171963076
16,1500,1500,302.3488368988037,-60.26954136794926
17,1600,1600,325.1779592037201,-53.96151861440708
18,1700,1700,347.7900719642639,-52.76197313282098
19,1800,1800,370.4285800457001,-53.30555579319284
20,1900,1900,393.3136818408966,-50.42694463030843
21,2000,2000,415.9223954677582,-50.239320993709434
22,2100,2100,438.77503275871277,-50.57883843873528
23,2200,2200,463.6881196498871,-49.2736728328579
24,2300,2300,488.5223021507263,-48.56073138874954
25,2400,2400,512.9831411838531,-50.15265640445239
26,2500,2500,537.5949103832245,-48.4056514450716
27,2600,2600,562.7915353775024,-50.29736663526575
28,2700,2700,586.8120694160461,-47.27222681222817
29,2800,2800,610.2488296031952,-48.088229126431266
30,2900,2900,633.9025020599365,-47.51008090829452
31,3000,3000,657.4122357368469,-47.178454458161625
