episode,step,env_step,total_time,episode_reward
1,0,0,0.29047298431396484,-81.39157754459579
2,100,100,0.34150147438049316,-80.51169851930267
3,200,200,0.3945019245147705,-87.18426789108172
4,300,300,0.4396212100982666,-88.77019695822001
5,400,400,26.926336526870728,-118.81312228720579
6,500,500,38.0658905506134,-92.74328017200213
7,600,600,49.12398672103882,-112.43924697400762
8,700,700,59.22425889968872,-72.13862027604398
9,800,800,69.6114764213562,-73.4463717087111
10,900,900,79.71669101715088,-74.61777722476357
11,1000,1000,89.63943576812744,-65.49437775360147
12,1100,1100,99.48613500595093,-60.922268914463196
13,1200,1200,109.7900013923645,-60.315488873122604
14,1300,1300,119.98736214637756,-53.00574591718884
15,1400,1400,129.88972520828247,-55.20819924740402
16,1500,1500,139.78156280517578,-56.86912488461964
17,1600,1600,149.78562879562378,-61.292586914533615
18,1700,1700,159.80157279968262,-60.504117426895434
19,1800,1800,169.68390822410583,-58.386505499662704
20,1900,1900,179.6176257133484,-50.57109475739822
21,2000,2000,189.58005046844482,-57.91366455757997
22,2100,2100,199.42354202270508,-55.59713215640623
23,2200,2200,209.26045203208923,-48.323914124746416
24,2300,2300,219.25055360794067,-54.74013190258376
25,2400,2400,229.36740517616272,-55.77142906802682
26,2500,2500,239.39854216575623,-58.88985994076179
27,2600,2600,249.4133608341217,-50.78112509030575
28,2700,2700,259.1699888706207,-54.26797851264578
29,2800,2800,268.9951436519623,-51.41347356432006
30,2900,2900,278.94513964653015,-54.013648126845446
31,3000,3000,288.99845457077026,-48.62609859724772
32,3100,3100,299.9775462150574,-53.12162772069331
33,3200,3200,311.3380403518677,-58.698055584610174
34,3300,3300,322.649671792984,-58.0578865885389
35,3400,3400,332.4149832725525,-50.96892707634557
36,3500,3500,342.8984000682831,-49.47797218961596
37,3600,3600,352.8411967754364,-47.402761252167736
38,3700,3700,362.58645153045654,-48.949424057894625
39,3800,3800,372.55534076690674,-48.52115845548254
40,3900,3900,382.54454922676086,-49.427683064545235
41,4000,4000,392.36301445961,-46.571291944215716
42,4100,4100,402.33977222442627,-43.318052706792415
43,4200,4200,412.3404984474182,-44.72781879976551
44,4300,4300,422.1956584453583,-46.98792324229044
45,4400,4400,432.40272998809814,-45.82816068787106
46,4500,4500,443.0631890296936,-46.15204359952244
47,4600,4600,453.4112174510956,-45.9269806661112
48,4700,4700,463.5562858581543,-46.64313127584302
49,4800,4800,473.4273545742035,-45.99659868316852
50,4900,4900,483.6009838581085,-43.96372727251635
51,5000,5000,494.021977186203,-44.90186098866056
