episode,step,env_step,total_time,episode_reward
1,0,0,0.2582895755767822,-84.0280454129702
2,100,100,0.3128981590270996,-74.60739363708173
3,200,200,0.35979747772216797,-82.00658813150338
4,300,300,0.4088151454925537,-79.73690058885674
5,400,400,27.703185081481934,-132.61902188907078
6,500,500,37.83398985862732,-107.90333712161538
7,600,600,48.09635925292969,-105.99990819795751
8,700,700,58.41161489486694,-84.30410749555148
9,800,800,68.39812326431274,-78.36798263634078
10,900,900,78.33839201927185,-71.91176062506598
11,1000,1000,88.2644898891449,-66.69003918362715
12,1100,1100,98.17505693435669,-65.97757544226938
13,1200,1200,108.0853443145752,-60.25379975391266
14,1300,1300,118.07288575172424,-67.03432677435809
15,1400,1400,128.0715651512146,-64.72033317835628
16,1500,1500,137.95119261741638,-55.20943483368385
17,1600,1600,147.85998487472534,-58.31435507062045
18,1700,1700,157.87108993530273,-59.540216014922166
19,1800,1800,167.72118616104126,-54.72008090608709
20,1900,1900,177.6576488018036,-59.966318185480766
21,2000,2000,187.69629311561584,-52.995260153032646
22,2100,2100,197.5959460735321,-60.00960936120672
23,2200,2200,207.53502249717712,-62.81050102787564
24,2300,2300,217.57006239891052,-50.47121598169384
25,2400,2400,227.61219334602356,-63.18400428340469
26,2500,2500,237.52168607711792,-65.7971570538518
27,2600,2600,247.5344159603119,-59.15442446392843
28,2700,2700,257.6692135334015,-61.841070093986815
29,2800,2800,268.26848816871643,-56.079012258732554
30,2900,2900,279.4845645427704,-57.40166918011286
31,3000,3000,289.8946204185486,-57.108273991498535
32,3100,3100,300.3760414123535,-55.64902779477051
33,3200,3200,310.4808964729309,-52.27077171378864
34,3300,3300,320.54112339019775,-56.08416425806484
35,3400,3400,330.47050380706787,-51.788056855254425
36,3500,3500,340.4339520931244,-57.93991400147858
37,3600,3600,350.33370542526245,-57.27975703685234
38,3700,3700,360.2173879146576,-59.06112889452534
39,3800,3800,370.25570154190063,-49.775483483130344
40,3900,3900,380.3505139350891,-59.300593475710336
41,4000,4000,390.2531533241272,-51.17060530609915
42,4100,4100,400.19415521621704,-48.303576255501895
43,4200,4200,410.261931180954,-51.10068882609341
44,4300,4300,420.28570079803467,-50.28084490247827
45,4400,4400,430.06317615509033,-51.12044667675487
46,4500,4500,440.0395874977112,-50.709936616793094
47,4600,4600,450.18291091918945,-50.028851894703244
48,4700,4700,460.3224356174469,-62.233794568228795
49,4800,4800,470.94532585144043,-60.08619972182674
50,4900,4900,482.4023652076721,-51.89001049732323
51,5000,5000,493.9834988117218,-50.42752772357772
