episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.30830883979797363,-87.98578777147219,0
2,100,100,0.3861098289489746,-72.95639170480887,0
3,200,200,0.4512927532196045,-65.24662099554943,0
4,300,300,0.5223603248596191,-71.95372453902907,0
5,400,400,0.5834076404571533,-81.13677190672931,0
6,500,500,0.6404237747192383,-77.60422413984368,0
7,600,600,0.6978905200958252,-76.82765744764805,0
8,700,700,0.7627978324890137,-72.6979739557971,0
9,800,800,50.126654386520386,-124.75493573047382,0
10,900,900,60.453892946243286,-63.393499906677725,0
11,1000,1000,70.22674989700317,-51.512995248306936,0
12,1100,1100,80.09023356437683,-55.35348290207005,0
13,1200,1200,89.86847043037415,-56.92275875597805,0
14,1300,1300,99.62804865837097,-47.259830162391395,0
15,1400,1400,109.30837941169739,-51.359596523852105,0
16,1500,1500,119.08458518981934,-49.288095569467906,0
17,1600,1600,128.89830946922302,-52.402510516322366,0
18,1700,1700,138.5623574256897,-60.08761848595155,0
19,1800,1800,148.1717813014984,-40.83313259036068,0
20,1900,1900,158.14550709724426,-34.833595712837244,0
21,2000,2000,167.90152835845947,-41.66012176733532,0
22,2100,2100,177.63250017166138,-36.91115446583044,0
23,2200,2200,187.83417630195618,-48.23017501598416,0
24,2300,2300,197.57087326049805,-50.17598018531567,0
25,2400,2400,207.62681937217712,-49.517133451368885,0
26,2500,2500,219.1196722984314,-50.19050231824106,0
27,2600,2600,230.5358703136444,-58.227093943679684,0
28,2700,2700,240.25015234947205,-61.998758862555036,0
29,2800,2800,250.0221447944641,-55.28979386621769,0
30,2900,2900,260.32652521133423,-56.59099874490619,0
31,3000,3000,270.5710415840149,-60.88376990666014,0
