episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.282397985458374,-72.13601735453092,256
2,100,100,0.3522226810455322,-69.22335337364804,256
3,200,200,0.4075276851654053,-82.33018750532376,256
4,300,300,0.46205878257751465,-83.84240829488296,256
5,400,400,0.5101125240325928,-78.36757906111622,256
6,500,500,0.5550305843353271,-68.25993585102876,256
7,600,600,0.5997684001922607,-72.36177017958795,256
8,700,700,0.6426806449890137,-71.83379939561364,256
9,800,800,74.31592893600464,-126.60586764281253,15
10,900,900,90.72834372520447,-60.3582695746402,14
11,1000,1000,106.65066432952881,-55.97490880956118,16
12,1100,1100,123.90413212776184,-55.77817460515651,15
13,1200,1200,141.7900836467743,-52.68116195232361,14
14,1300,1300,159.69090104103088,-54.35880999791669,14
15,1400,1400,177.07388257980347,-47.311027329768685,16
16,1500,1500,194.92326951026917,-45.359503168232344,15
17,1600,1600,212.06353402137756,-46.84271542304457,16
18,1700,1700,229.8051619529724,-41.39714989221232,16
19,1800,1800,246.69966888427734,-41.27588827131045,14
20,1900,1900,263.521044254303,-36.617441429899856,14
21,2000,2000,279.77401518821716,-40.490315015976385,16
22,2100,2100,298.07059717178345,-50.330158188159395,15
23,2200,2200,314.72809624671936,-36.414797011725824,15
24,2300,2300,331.8843047618866,-38.739691649859566,14
25,2400,2400,350.5473515987396,-35.942569055780254,14
26,2500,2500,368.0745949745178,-39.75008369968398,13
27,2600,2600,385.81649374961853,-43.731881774102256,14
28,2700,2700,403.05509185791016,-38.4106212411699,13
29,2800,2800,421.20881605148315,-36.19344683425258,14
30,2900,2900,438.37066555023193,-41.6269995414993,13
31,3000,3000,455.8324365615845,-40.69492030561721,16
