episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.27883410453796387,-81.39157754459579,0
2,100,100,0.33333325386047363,-80.51169851930267,0
3,200,200,0.38761186599731445,-87.18426789108172,0
4,300,300,0.44396376609802246,-88.77019695822001,0
5,400,400,0.4997086524963379,-84.9599661922124,0
6,500,500,0.5546808242797852,-88.75785052127375,0
7,600,600,0.606187105178833,-83.70079751393618,0
8,700,700,0.6474261283874512,-85.03512067484557,0
9,800,800,48.128862142562866,-119.1855463861528,0
10,900,900,57.891215324401855,-78.64777638231232,0
11,1000,1000,67.67544221878052,-74.21383148940048,0
12,1100,1100,77.28364491462708,-76.36209291407323,0
13,1200,1200,86.9088385105133,-68.42006225094208,0
14,1300,1300,96.67389225959778,-67.95945093342526,0
15,1400,1400,106.31214618682861,-67.56043663854656,0
16,1500,1500,115.92217087745667,-63.95574578773383,0
17,1600,1600,125.74558544158936,-63.16579141579487,0
18,1700,1700,135.56074213981628,-66.43018636970493,0
19,1800,1800,145.1994502544403,-61.99868411179068,0
20,1900,1900,154.9329535961151,-70.59517818093882,0
21,2000,2000,164.97234201431274,-68.8180501757156,0
22,2100,2100,174.5423083305359,-76.44102535680624,0
23,2200,2200,184.06643056869507,-69.36324057215353,0
24,2300,2300,193.80173659324646,-67.65623113150113,0
25,2400,2400,203.40970993041992,-67.48700910865007,0
26,2500,2500,212.95167326927185,-68.92235295852694,0
27,2600,2600,222.7322015762329,-68.98329416978571,0
28,2700,2700,232.38429880142212,-75.77973009684662,0
29,2800,2800,241.98274183273315,-68.14150338938114,0
30,2900,2900,251.7384159564972,-62.575330268358435,0
31,3000,3000,261.47253036499023,-59.99241740971113,0
