episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2737276554107666,-78.34414959392807,256
2,100,100,0.3637270927429199,-75.39560209902504,256
3,200,200,0.4428234100341797,-84.22581250361536,256
4,300,300,0.48903965950012207,-79.69829538345192,256
5,400,400,0.531822681427002,-83.9800727382471,256
6,500,500,0.5846903324127197,-78.01284800946551,256
7,600,600,0.6336135864257812,-82.03937070459594,256
8,700,700,0.68267822265625,-82.17995792738128,256
9,800,800,89.40982031822205,-95.54174528923669,54
10,900,900,108.60840892791748,-58.320948444080585,60
11,1000,1000,126.64354181289673,-66.88730856557032,55
12,1100,1100,145.64781832695007,-61.92450397046024,49
13,1200,1200,163.80668449401855,-58.27126873055394,51
14,1300,1300,182.5336208343506,-54.66633253647722,49
15,1400,1400,201.36072993278503,-60.710845281836704,48
16,1500,1500,219.93665480613708,-57.73090494071325,47
17,1600,1600,241.27368879318237,-52.45282757089165,45
18,1700,1700,261.39284443855286,-55.05954932808499,45
19,1800,1800,281.49773383140564,-52.65325465646535,46
20,1900,1900,301.8632960319519,-48.94472561447648,50
21,2000,2000,322.75213146209717,-52.3794875474274,49
22,2100,2100,344.4670739173889,-49.589628710554294,46
23,2200,2200,364.66824293136597,-47.03484249886053,46
24,2300,2300,384.0061922073364,-47.17855442822489,48
25,2400,2400,404.02747225761414,-46.458899413414215,43
26,2500,2500,423.41837763786316,-48.30081710111443,41
27,2600,2600,443.34174394607544,-45.62861017482369,39
28,2700,2700,463.3612051010132,-47.931266501340424,44
29,2800,2800,485.34587574005127,-48.289355521104035,45
30,2900,2900,506.88882184028625,-55.382653196435356,43
31,3000,3000,528.0679943561554,-62.828925290828444,42
