episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26506638526916504,-78.34414959392807,256
2,100,100,0.3492915630340576,-75.39560209902504,256
3,200,200,0.4038708209991455,-84.22581250361536,256
4,300,300,0.44864702224731445,-79.69829538345192,256
5,400,400,0.4964635372161865,-83.9800727382471,256
6,500,500,0.5439465045928955,-78.01284800946551,256
7,600,600,0.5936925411224365,-82.03937070459594,256
8,700,700,0.6414000988006592,-82.17995792738128,256
9,800,800,75.87364745140076,-95.54174528923669,14
10,900,900,93.29249000549316,-58.81428080270147,15
11,1000,1000,110.23400092124939,-59.43079216150284,14
12,1100,1100,128.09075546264648,-68.78906452320754,14
13,1200,1200,146.37100768089294,-57.97384571050748,14
14,1300,1300,163.33429074287415,-58.5905404881802,14
15,1400,1400,179.51320815086365,-52.9298015191757,14
16,1500,1500,196.79696249961853,-52.36594317603812,14
17,1600,1600,213.1771273612976,-54.58405834331877,14
18,1700,1700,230.07084941864014,-51.4829419281827,15
19,1800,1800,246.4373550415039,-48.62376113442691,14
20,1900,1900,263.2441921234131,-49.186515102871326,16
21,2000,2000,279.5155551433563,-51.71266146792069,17
22,2100,2100,296.8833246231079,-46.67949550720901,15
23,2200,2200,315.1940186023712,-48.574233319495114,15
24,2300,2300,333.93473267555237,-48.24339372007879,14
25,2400,2400,352.44888615608215,-49.38591861603004,14
26,2500,2500,370.2186985015869,-47.145623033037445,14
27,2600,2600,388.79907155036926,-49.57801671639273,15
28,2700,2700,405.8076717853546,-47.77685997656598,13
29,2800,2800,423.7123568058014,-48.40811303685754,15
30,2900,2900,441.4928231239319,-46.213214009573846,14
31,3000,3000,459.2792172431946,-46.968933532484776,15
