episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.30420470237731934,-72.13601735453092,256
2,100,100,0.38204360008239746,-69.22335337364804,256
3,200,200,0.44763636589050293,-82.33018750532376,256
4,300,300,0.5198185443878174,-83.84240829488296,256
5,400,400,0.5771026611328125,-78.36757906111622,256
6,500,500,0.6341233253479004,-68.25993585102876,256
7,600,600,0.7049086093902588,-72.36177017958795,256
8,700,700,0.772174596786499,-71.83379939561364,256
9,800,800,80.90721440315247,-126.60586764281253,256
10,900,900,109.12596035003662,-60.6466459884009,256
11,1000,1000,138.11862182617188,-60.37677899810011,256
12,1100,1100,167.397301197052,-58.46251742659835,256
13,1200,1200,197.17275047302246,-48.106374953509544,256
14,1300,1300,227.62194108963013,-55.111398048762275,256
15,1400,1400,258.63161396980286,-49.76243274758692,256
16,1500,1500,290.34499311447144,-44.35242719696736,256
17,1600,1600,321.772474527359,-43.905390883519004,256
18,1700,1700,353.9348747730255,-47.33835161844676,256
19,1800,1800,385.93685579299927,-41.586562842616345,256
20,1900,1900,418.865115404129,-39.91767625549734,256
21,2000,2000,451.9132571220398,-39.61230367667075,256
22,2100,2100,486.7629852294922,-37.73112741768301,256
23,2200,2200,521.5528769493103,-37.9073287667155,256
24,2300,2300,556.3890814781189,-40.4114075101719,256
25,2400,2400,592.4463262557983,-38.36039928871832,256
26,2500,2500,628.244930267334,-36.885604919281896,256
27,2600,2600,664.3225753307343,-38.08838948687539,256
28,2700,2700,702.1284520626068,-36.44295852660206,256
29,2800,2800,740.2491617202759,-36.22473951527909,256
30,2900,2900,778.8751504421234,-38.20272466156224,256
31,3000,3000,817.2689070701599,-35.21635892869001,256
