episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.27103543281555176,-81.39157754459579,256
2,100,100,0.33682894706726074,-80.51169851930267,256
3,200,200,0.4154658317565918,-87.18426789108172,256
4,300,300,0.4714341163635254,-88.77019695822001,256
5,400,400,0.5381629467010498,-84.9599661922124,256
6,500,500,0.6046504974365234,-88.75785052127375,256
7,600,600,0.6707065105438232,-83.70079751393618,256
8,700,700,0.7211744785308838,-85.03512067484557,256
9,800,800,86.71509647369385,-119.1855463861528,58
10,900,900,105.29472851753235,-78.16724046920099,67
11,1000,1000,123.6405816078186,-85.89016693529473,62
12,1100,1100,142.274671792984,-77.15860576230763,56
13,1200,1200,160.6587109565735,-68.91967818853733,57
14,1300,1300,179.74149203300476,-65.19486336366836,62
15,1400,1400,198.83682870864868,-81.63938025795743,62
16,1500,1500,219.1481511592865,-64.64101837828288,58
17,1600,1600,239.70651602745056,-62.061624052245826,53
18,1700,1700,258.63674426078796,-67.02343201421841,48
19,1800,1800,277.7781255245209,-71.33070348917072,53
20,1900,1900,297.22758960723877,-66.9073594611347,55
21,2000,2000,316.5056903362274,-61.796320907605626,47
22,2100,2100,335.7642230987549,-65.93387359160882,47
23,2200,2200,355.07724952697754,-64.9888778228614,43
24,2300,2300,374.5159237384796,-62.950119952282925,38
25,2400,2400,393.71520376205444,-62.40767920814987,35
26,2500,2500,413.5920705795288,-62.81232027237413,35
27,2600,2600,434.83934330940247,-66.20963372995492,37
28,2700,2700,455.46623063087463,-60.20704183910995,35
29,2800,2800,476.45794224739075,-63.86183858262621,34
30,2900,2900,497.580304145813,-60.31987299316312,32
31,3000,3000,518.5562734603882,-59.635436933875816,28
