episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2711009979248047,-84.0280454129702,256
2,100,100,0.3314366340637207,-74.60739363708173,256
3,200,200,0.38767504692077637,-82.00658813150338,256
4,300,300,0.4378061294555664,-79.73690058885674,256
5,400,400,0.4948585033416748,-81.90279954033544,256
6,500,500,0.5407562255859375,-85.84042113109982,256
7,600,600,0.585594654083252,-90.09980720158602,256
8,700,700,0.6320037841796875,-81.52881624406236,256
9,800,800,78.65857338905334,-127.44373329498787,256
10,900,900,106.19481754302979,-79.2032225929053,256
11,1000,1000,135.6988706588745,-87.80445622998204,256
12,1100,1100,165.3848283290863,-78.41073275975356,256
13,1200,1200,195.75868010520935,-71.96489748756048,256
14,1300,1300,225.8379430770874,-69.37097478597414,256
15,1400,1400,256.7387943267822,-65.28268500390004,256
16,1500,1500,287.9714307785034,-63.06184435670409,256
17,1600,1600,319.38014340400696,-59.50635891186071,256
18,1700,1700,351.0643239021301,-59.772414896023534,256
19,1800,1800,383.92306661605835,-58.769479416734924,256
20,1900,1900,417.5726616382599,-57.15158356949383,256
21,2000,2000,451.69918608665466,-58.14403461894077,256
22,2100,2100,485.5580575466156,-54.69548299619246,256
23,2200,2200,519.8176727294922,-53.92062510255389,256
24,2300,2300,555.2185604572296,-53.90588909089958,256
25,2400,2400,590.0999507904053,-52.67884776874047,256
26,2500,2500,626.5946021080017,-52.08579404772005,256
27,2600,2600,663.2330982685089,-50.350492898724134,256
28,2700,2700,700.3807315826416,-52.53264157824761,256
29,2800,2800,737.7349293231964,-51.47574244495839,256
30,2900,2900,775.3758127689362,-55.982005958005836,256
31,3000,3000,814.313583612442,-52.50054499532849,256
