episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5092568397521973,13.958584308834704,0
2,500,500,0.8168833255767822,-17.861762105182727,0
3,1000,1000,1.0886163711547852,3.376023576616719,0
4,1500,1500,1.3584237098693848,-19.770061813104327,0
5,2000,2000,121.94374823570251,-24.842737476291667,1024
6,2500,2500,179.34664130210876,19.625805716454067,1024
7,3000,3000,239.10067439079285,30.901591582108008,1024
8,3500,3500,298.3064239025116,33.49110241973637,1024
9,4000,4000,357.06244111061096,27.03126428393252,1024
10,4500,4500,415.74928045272827,3.23940827620958,1024
11,5000,5000,480.4268605709076,35.57712709108514,1024
12,5500,5500,540.065550327301,1.4645166317092293,1024
13,6000,6000,598.2517976760864,15.50968017856193,1024
14,6500,6500,656.2972121238708,46.316645065354926,1024
15,7000,7000,715.5918762683868,55.40465780006178,1024
16,7500,7500,774.2558319568634,77.32272500449558,1024
17,8000,8000,832.1306939125061,55.60498268107216,1024
18,8500,8500,893.0825510025024,92.38258589623977,1024
19,9000,9000,955.675288438797,36.49828273664971,1024
20,9500,9500,1017.6528308391571,48.8880229026484,1024
21,10000,10000,1075.5951082706451,49.12207337858189,1024
22,10500,10500,1134.8665564060211,31.222889628215658,1024
23,11000,11000,1196.5646402835846,45.2623215195645,1024
24,11500,11500,1255.075923204422,53.510914321530144,1024
25,12000,12000,1312.3868758678436,43.11862548258556,1024
26,12500,12500,1378.208972454071,38.268444355248924,1024
27,13000,13000,1441.1287031173706,55.74789407889976,1024
28,13500,13500,1499.7039890289307,54.437688683440776,1024
29,14000,14000,1557.4573810100555,16.516989198599966,1024
30,14500,14500,1616.5458765029907,29.826324519288804,1024
31,15000,15000,1680.4888052940369,59.29169476377941,1024
