episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5337338447570801,-13.527002245816552,0
2,500,500,0.7935569286346436,0.6094370439209639,0
3,1000,1000,1.0518479347229004,5.114081872653247,0
4,1500,1500,1.3399577140808105,-5.380327416168101,0
5,2000,2000,119.81892108917236,-20.193606856272275,21
6,2500,2500,175.18919706344604,23.147827584837994,22
7,3000,3000,235.0678768157959,14.209344482633135,25
8,3500,3500,291.1126320362091,26.155172767949104,33
9,4000,4000,346.60723185539246,9.405509476161235,29
10,4500,4500,402.6226952075958,-34.49399303013868,34
11,5000,5000,462.5705409049988,19.70788312238084,40
12,5500,5500,521.3350059986115,17.81120838289751,37
13,6000,6000,578.1411964893341,48.01676953143908,40
14,6500,6500,633.584287405014,32.779124370114616,46
15,7000,7000,696.19828748703,38.20340083553938,50
16,7500,7500,757.7199559211731,36.22284952277178,57
17,8000,8000,814.4811191558838,-0.3081325026237331,67
18,8500,8500,870.3483600616455,30.434948626617036,76
19,9000,9000,927.340095281601,34.230601492328965,73
20,9500,9500,986.3444044589996,45.87322337939411,84
21,10000,10000,1042.0290501117706,31.641528407376896,90
22,10500,10500,1097.4788241386414,37.895390342592904,87
23,11000,11000,1152.435533285141,44.182310093460025,92
24,11500,11500,1216.5312509536743,35.50190397567026,98
25,12000,12000,1273.0316092967987,38.258354598160956,96
26,12500,12500,1328.5117855072021,30.67705894049684,93
27,13000,13000,1383.7416911125183,30.19705204689746,110
28,13500,13500,1442.6397285461426,57.656491986991234,110
29,14000,14000,1500.380980014801,29.8205612983787,121
30,14500,14500,1555.5746490955353,32.09359808246605,124
31,15000,15000,1611.4104361534119,28.381163317192836,128
