episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23492741584777832,-38.214121439069174,256
2,50,50,0.27027106285095215,-36.49436770563638,256
3,100,100,0.30969905853271484,-42.05582391288422,256
4,150,150,0.33489561080932617,-45.50756974516914,256
5,200,200,31.710968494415283,-100.0073498424977,250
6,250,250,43.58458471298218,-50.5304059846396,256
7,300,300,55.42198371887207,-21.133799190007785,256
8,350,350,68.40046405792236,-19.542306742483866,256
9,400,400,80.28859543800354,-17.255598012200977,256
10,450,450,93.56138157844543,-15.647634737111295,256
11,500,500,105.55906105041504,-11.871000920444681,256
12,550,550,118.89148592948914,-11.290639879390696,256
13,600,600,133.3855242729187,-8.828047673193806,256
14,650,650,146.40691423416138,-7.801666038569424,256
15,700,700,160.13384318351746,-7.6457924296405215,256
16,750,750,172.7214949131012,-7.902797303421355,256
17,800,800,185.68154311180115,-8.263188060017557,256
18,850,850,199.24008631706238,-8.508457867236908,256
19,900,900,211.7298538684845,-8.168280930729107,256
20,950,950,224.77601790428162,-7.572616159760249,256
21,1000,1000,238.39230751991272,-9.223889063866327,256
