episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26853370666503906,-50.317620887274494,256
2,50,50,0.3056619167327881,-40.138851555652515,256
3,100,100,0.33219146728515625,-43.84186889276586,256
4,150,150,0.3602476119995117,-47.18216413911615,256
5,200,200,31.775301933288574,-97.25644879673084,250
6,250,250,43.652485847473145,-37.21788543532985,256
7,300,300,56.472949743270874,-23.54617371871257,256
8,350,350,68.37780857086182,-24.481204306764276,256
9,400,400,81.3772292137146,-21.20150162084049,256
10,450,450,93.43316698074341,-19.048877085106163,256
11,500,500,105.80632758140564,-11.561798549934426,256
12,550,550,118.68935561180115,-10.460319447026148,256
13,600,600,130.60929369926453,-8.561384911680657,256
14,650,650,142.61392498016357,-7.528983863674295,256
15,700,700,155.5764389038086,-8.804838661615866,256
16,750,750,168.1473469734192,-8.362109586959344,256
17,800,800,181.43982982635498,-8.596766014753756,256
18,850,850,193.82316493988037,-10.980743340509335,256
19,900,900,206.08725142478943,-10.14102279759201,256
20,950,950,219.54788279533386,-9.33007678259768,256
21,1000,1000,232.11106419563293,-10.237433939257867,256
