episode,step,env_step,total_time,episode_reward
1,0,0,0.274517297744751,-43.12916791249211
2,50,50,0.32500314712524414,-50.00373283399832
3,100,100,0.365694522857666,-46.07571338622761
4,150,150,0.4030742645263672,-43.29456218536353
5,200,200,18.724751949310303,-81.65813826095648
6,250,250,31.20769166946411,-37.11205133920939
7,300,300,43.88212490081787,-22.987747936306935
8,350,350,57.63628053665161,-25.988735517390094
9,400,400,71.22217512130737,-15.638872723263521
10,450,450,86.22918248176575,-13.914303580327497
11,500,500,99.78169059753418,-10.774837499853515
12,550,550,113.03825116157532,-10.629117974516573
13,600,600,126.45211887359619,-11.175088777518225
14,650,650,139.74500799179077,-11.231720554199656
15,700,700,152.4698839187622,-9.775766395803945
16,750,750,165.46641182899475,-10.699639911645232
17,800,800,179.73453640937805,-9.083827322838676
18,850,850,193.7220916748047,-9.426601156058855
19,900,900,207.46745681762695,-9.43033369695675
20,950,950,221.44506239891052,-8.669696584663162
21,1000,1000,234.6286265850067,-8.83292976264272
