episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23732781410217285,-43.12916791249211,256
2,50,50,0.2652602195739746,-50.00373283399832,256
3,100,100,0.2953507900238037,-46.07571338622761,256
4,150,150,0.32202839851379395,-43.29456218536353,256
5,200,200,36.18661689758301,-81.65813826095648,227
6,250,250,51.24651074409485,-31.877603699910743,236
7,300,300,65.83031916618347,-26.814540689460706,153
8,350,350,79.97879195213318,-23.723376595497633,141
9,400,400,93.02552437782288,-23.34731371241818,119
10,450,450,105.22790050506592,-16.032021160973137,117
11,500,500,118.2784070968628,-19.571839057089782,104
12,550,550,130.44715332984924,-11.166781366289374,132
13,600,600,143.71470260620117,-14.140013648965509,102
14,650,650,155.83094787597656,-7.910663020388428,100
15,700,700,168.08367824554443,-7.959820366250969,162
16,750,750,181.69372725486755,-8.768827320403727,119
17,800,800,193.80980110168457,-8.20836514540059,90
18,850,850,206.2327802181244,-8.657457377718526,142
19,900,900,219.4820671081543,-7.769926003630164,74
20,950,950,231.46972012519836,-7.791195465462796,91
21,1000,1000,244.82659268379211,-7.319613117220378,129
