episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.27797579765319824,-43.12916791249211,256
2,50,50,0.30777883529663086,-50.00373283399832,256
3,100,100,0.33479928970336914,-46.07571338622761,256
4,150,150,0.35554075241088867,-43.29456218536353,256
5,200,200,127.54152297973633,-81.65813826095648,25
6,250,250,170.82657408714294,-33.54221432692601,24
7,300,300,217.37741708755493,-25.604343875920115,23
8,350,350,272.91186809539795,-28.138496456580356,22
9,400,400,316.7123532295227,-27.65364335770301,28
10,450,450,361.2054088115692,-15.49072888841285,18
11,500,500,402.4525303840637,-15.483340093401052,18
12,550,550,445.17829990386963,-12.43975954015246,21
13,600,600,487.7192771434784,-10.528148975102226,22
14,650,650,530.0551195144653,-14.142626775936586,21
15,700,700,574.216016292572,-8.749208093216925,17
16,750,750,615.9458951950073,-10.925650498208269,20
17,800,800,659.4501819610596,-8.760980527241014,24
18,850,850,738.8163816928864,-7.984264208028171,19
19,900,900,817.9965574741364,-7.890899586870285,22
20,950,950,895.2454097270966,-8.335674197478651,23
21,1000,1000,969.0150134563446,-8.39131330907246,22
