episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2553994655609131,-43.12916791249211,0
2,50,50,0.28548240661621094,-50.00373283399832,0
3,100,100,0.32068395614624023,-46.07571338622761,0
4,150,150,0.34586548805236816,-43.29456218536353,0
5,200,200,25.77977752685547,-81.65813826095648,0
6,250,250,33.26524329185486,-34.41859582148011,0
7,300,300,40.83490991592407,-27.26178138731243,0
8,350,350,48.68493318557739,-23.791397618417893,0
9,400,400,56.994930028915405,-20.869182697368508,0
10,450,450,64.45441126823425,-12.898363422030593,0
11,500,500,72.00966835021973,-13.79404373829417,0
12,550,550,79.4924840927124,-10.560113358153407,0
13,600,600,87.83766746520996,-9.195650727078457,0
14,650,650,95.20954608917236,-9.52625926380802,0
15,700,700,102.63285112380981,-9.132505705634992,0
16,750,750,110.09780740737915,-8.236956912496689,0
17,800,800,118.47609329223633,-7.429841292116994,0
18,850,850,125.97606611251831,-7.780459350058136,0
19,900,900,133.4168198108673,-7.3689791588627624,0
20,950,950,140.89660334587097,-8.039815763419965,0
21,1000,1000,148.29423141479492,-7.518829460803278,0
