episode,step,env_step,total_time,episode_reward
1,0,0,0.27459049224853516,-41.253609332207816
2,50,50,0.32834839820861816,-42.22089687218791
3,100,100,0.35979318618774414,-37.072827252347544
4,150,150,0.3812582492828369,-43.59793556224712
5,200,200,13.293407678604126,-85.64018822742854
6,250,250,17.829508781433105,-77.42534525982231
7,300,300,22.770610094070435,-35.74451414774418
8,350,350,27.742753267288208,-23.120100572106924
9,400,400,32.69175720214844,-12.55513970094718
10,450,450,37.638574838638306,-9.545578373316815
11,500,500,42.66005349159241,-7.60631368633365
12,550,550,47.5639967918396,-6.837416006760952
13,600,600,52.083499908447266,-6.264688487363402
14,650,650,57.01660227775574,-5.513226047916562
15,700,700,62.02716112136841,-8.311214477863885
16,750,750,66.94727659225464,-6.800722513381841
17,800,800,71.84208297729492,-7.452878434696798
18,850,850,76.84694051742554,-8.796124272554922
19,900,900,81.341641664505,-8.984682431583883
20,950,950,86.29180479049683,-5.329680911993427
21,1000,1000,91.24035334587097,-5.454076678701231
