episode,step,env_step,total_time,episode_reward
1,0,0,0.2590944766998291,-50.317620887274494
2,50,50,0.29870128631591797,-40.138851555652515
3,100,100,0.32210803031921387,-43.84186889276586
4,150,150,0.3548605442047119,-47.18216413911615
5,200,200,71.41357469558716,-97.25644879673084
6,250,250,112.37069320678711,-29.411977572767405
7,300,300,164.98867011070251,-41.78340860983479
8,350,350,217.70224356651306,-24.877854988236027
9,400,400,276.26288771629333,-17.0305356624009
10,450,450,342.6328110694885,-12.784578271271547
11,500,500,411.4632761478424,-11.057233692838512
12,550,550,479.31523275375366,-9.76624095218665
13,600,600,545.9454245567322,-10.612751826747955
14,650,650,612.5889348983765,-21.119003639360574
15,700,700,679.9178774356842,-10.242349817081761
16,750,750,746.4990255832672,-10.670129183077943
17,800,800,813.3490407466888,-10.334823901206187
18,850,850,879.6257634162903,-11.883515514438011
19,900,900,946.3280417919159,-10.278016740794016
20,950,950,1012.6774916648865,-9.429012149056184
21,1000,1000,1079.1853182315826,-8.855487424601455
