episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.24307513236999512,-50.317620887274494,256
2,50,50,0.27572011947631836,-40.138851555652515,256
3,100,100,0.30185866355895996,-43.84186889276586,256
4,150,150,0.33000969886779785,-47.18216413911615,256
5,200,200,126.51819372177124,-97.25644879673084,34
6,250,250,171.67067456245422,-35.77940987541391,26
7,300,300,215.47001671791077,-29.671238176728604,29
8,350,350,260.20615434646606,-24.327705627183576,24
9,400,400,302.86002349853516,-18.868604408921293,25
10,450,450,346.3598704338074,-18.400565796501834,20
11,500,500,388.90254068374634,-13.74840856802169,20
12,550,550,431.5806829929352,-13.23756174280312,21
13,600,600,474.1235828399658,-17.440496185458596,19
14,650,650,516.5322048664093,-8.287459430799846,19
15,700,700,560.0037596225739,-9.878501796255646,20
16,750,750,602.5607554912567,-11.358131231285437,19
17,800,800,645.1029191017151,-10.51364446385759,17
18,850,850,687.9395713806152,-10.654147216484102,21
19,900,900,731.8478252887726,-9.544510903356873,17
20,950,950,773.4391486644745,-10.650519108255688,16
21,1000,1000,815.1061019897461,-9.193870323186673,21
