episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2607886791229248,-38.214121439069174,256
2,50,50,0.3004159927368164,-36.49436770563638,256
3,100,100,0.3377265930175781,-42.05582391288422,256
4,150,150,0.36437034606933594,-45.50756974516914,256
5,200,200,33.02663803100586,-100.0073498424977,239
6,250,250,48.39531397819519,-25.839054328059238,256
7,300,300,64.42118406295776,-23.159574043890807,223
8,350,350,79.2935061454773,-16.56173296316938,132
9,400,400,93.0877594947815,-17.458211989102082,133
10,450,450,107.85829734802246,-12.869593706040284,120
11,500,500,121.30071806907654,-11.31109962498017,112
12,550,550,135.73842906951904,-9.464612842056397,103
13,600,600,149.18381547927856,-10.656113239933434,113
14,650,650,162.76666736602783,-7.781905048535648,97
15,700,700,177.00822234153748,-7.69735230856782,75
16,750,750,190.3576111793518,-7.664134896754267,156
17,800,800,203.94077134132385,-7.761050910962358,72
18,850,850,216.1719434261322,-7.7528269216096115,74
19,900,900,228.24417352676392,-7.975866964874419,78
20,950,950,242.01935076713562,-7.943109700148343,61
21,1000,1000,254.07260251045227,-7.83064426404003,65
