episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2471015453338623,-43.12916791249211,256
2,50,50,0.28883814811706543,-50.00373283399832,256
3,100,100,0.32588958740234375,-46.07571338622761,256
4,150,150,0.35401105880737305,-43.29456218536353,256
5,200,200,31.68962550163269,-81.65813826095648,250
6,250,250,44.51677870750427,-29.453346563167496,256
7,300,300,56.349753618240356,-26.36645308099996,256
8,350,350,69.24552798271179,-19.220200985391116,256
9,400,400,81.20006132125854,-20.888616627607984,256
10,450,450,93.21412968635559,-19.520844810025064,256
11,500,500,106.26059222221375,-11.777905626970474,256
12,550,550,118.24108529090881,-9.404698425031702,256
13,600,600,130.50608777999878,-9.729360622161144,256
14,650,650,144.75907564163208,-7.749535037456132,256
15,700,700,157.8359935283661,-7.8509712199978186,256
16,750,750,171.60631489753723,-8.337834828846363,256
17,800,800,184.19596791267395,-8.076669252069314,256
18,850,850,196.3076298236847,-8.086642892225473,256
19,900,900,209.8567271232605,-8.54118224340126,256
20,950,950,222.2748908996582,-8.491696407928593,256
21,1000,1000,235.82072830200195,-9.057397236006217,256
