episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2706637382507324,-38.214121439069174,256
2,50,50,0.3056156635284424,-36.49436770563638,256
3,100,100,0.32939887046813965,-42.05582391288422,256
4,150,150,0.35232067108154297,-45.50756974516914,256
5,200,200,35.00391864776611,-100.0073498424977,34
6,250,250,46.1528217792511,-23.894225917552944,30
7,300,300,57.93421244621277,-20.9005560025918,26
8,350,350,70.05300307273865,-18.19809490491369,23
9,400,400,81.80081605911255,-16.345729031995205,18
10,450,450,94.14250349998474,-14.961438951579451,18
11,500,500,107.38876247406006,-12.614302832244098,17
12,550,550,118.711434841156,-10.687969903767598,17
13,600,600,130.74173951148987,-11.139292771142115,16
14,650,650,141.7078332901001,-8.004682446868891,17
15,700,700,152.87525248527527,-7.729825201454786,17
16,750,750,163.82446837425232,-7.700562526670371,17
17,800,800,174.79585218429565,-8.012605330986165,16
18,850,850,185.79530930519104,-7.978173817385045,15
19,900,900,197.00654411315918,-7.773437582369361,17
20,950,950,210.2027349472046,-8.305807184790162,18
21,1000,1000,221.25484943389893,-11.994059704078499,19
