episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2695131301879883,-45.22800222952935,256
2,50,50,0.3085184097290039,-37.71765857129007,256
3,100,100,0.3361704349517822,-40.90184376704168,256
4,150,150,0.3620645999908447,-41.95173535136079,256
5,200,200,37.345351219177246,-113.71049393586352,232
6,250,250,51.49527168273926,-27.765768992987162,256
7,300,300,68.61495184898376,-20.8132303763063,242
8,350,350,82.91403412818909,-24.504735371816892,194
9,400,400,96.90365958213806,-16.174095105551373,141
10,450,450,110.0679988861084,-14.609120440623206,151
11,500,500,122.36115789413452,-11.638440197604158,111
12,550,550,135.4779794216156,-10.043086799897331,124
13,600,600,147.71253776550293,-8.98123604532582,114
14,650,650,160.12761759757996,-6.250944588459701,110
15,700,700,173.23464798927307,-8.026706692874875,103
16,750,750,185.48036670684814,-5.343760972194005,129
17,800,800,198.8757438659668,-5.031739042876257,107
18,850,850,211.07391810417175,-5.077057328382367,111
19,900,900,223.25758123397827,-4.9600226048595975,97
20,950,950,236.38307785987854,-5.058057186154588,86
21,1000,1000,248.48291635513306,-5.023038074379473,89
