episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.23168540000915527,-45.22800222952935,256
2,50,50,0.26334524154663086,-37.71765857129007,256
3,100,100,0.2918086051940918,-40.90184376704168,256
4,150,150,0.3137812614440918,-41.95173535136079,256
5,200,200,31.191967725753784,-113.71049393586352,38
6,250,250,42.239967823028564,-24.871300661114766,32
7,300,300,54.04040050506592,-19.38135777976002,25
8,350,350,66.88693428039551,-22.655053232631587,28
9,400,400,79.60698342323303,-16.559258917401646,24
10,450,450,92.60679841041565,-17.114206680637622,18
11,500,500,105.0334460735321,-17.697012140589298,27
12,550,550,116.18709111213684,-10.151291168750154,17
13,600,600,127.93802237510681,-7.026718796360056,18
14,650,650,140.38510584831238,-5.774898766980355,17
15,700,700,151.61902809143066,-5.519408040223311,16
16,750,750,162.6774320602417,-5.327564284837409,16
17,800,800,174.37252593040466,-5.177920459072052,16
18,850,850,185.4280915260315,-5.023266677681427,17
19,900,900,196.34501838684082,-5.540124479394975,17
20,950,950,208.08676075935364,-5.148981514645536,16
21,1000,1000,219.11735129356384,-5.073285814325806,15
