episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.26228976249694824,-45.22800222952935,256
2,50,50,0.2944984436035156,-37.71765857129007,256
3,100,100,0.3175690174102783,-40.90184376704168,256
4,150,150,0.3395872116088867,-41.95173535136079,256
5,200,200,33.25658559799194,-113.71049393586352,250
6,250,250,48.40864706039429,-30.139433397959706,256
7,300,300,65.00147700309753,-18.554094493149513,256
8,350,350,80.21025848388672,-21.76165500673587,256
9,400,400,96.47951579093933,-16.242232129931878,256
10,450,450,110.79002809524536,-12.644924901400014,256
11,500,500,125.01397800445557,-12.219375999398299,256
12,550,550,140.09323382377625,-10.190535094244462,256
13,600,600,155.83458256721497,-6.527403135494968,256
14,650,650,171.90798258781433,-8.162522796658358,256
15,700,700,187.9616506099701,-7.917008830256367,256
16,750,750,204.88912653923035,-5.722817591053787,256
17,800,800,220.39048051834106,-5.4852475664632365,256
18,850,850,236.84823608398438,-5.407896941489792,256
19,900,900,252.17307233810425,-4.926939223410563,256
20,950,950,268.8030300140381,-5.139623078825391,256
21,1000,1000,284.5566339492798,-5.164921646708891,256
