episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2962827682495117,-41.253609332207816,256
2,50,50,0.32599735260009766,-42.22089687218791,256
3,100,100,0.3562188148498535,-37.072827252347544,256
4,150,150,0.3797609806060791,-43.59793556224712,256
5,200,200,34.45933175086975,-85.64018822742854,214
6,250,250,48.644418239593506,-20.52865646144221,239
7,300,300,63.48396587371826,-16.688683714594625,206
8,350,350,78.26891684532166,-16.564491563270018,201
9,400,400,92.85036063194275,-14.742486744864536,137
10,450,450,106.94644546508789,-9.663187225505482,164
11,500,500,120.18742370605469,-8.561858845400382,111
12,550,550,132.7525269985199,-8.455040653555006,98
13,600,600,146.03473210334778,-7.023847053060623,97
14,650,650,158.0631239414215,-6.1394185221746636,92
15,700,700,170.34327840805054,-6.151647673920521,159
16,750,750,183.8915729522705,-5.880466879811953,84
17,800,800,196.4057695865631,-6.308349020714453,81
18,850,850,209.2697355747223,-6.03038005574043,83
19,900,900,221.56498217582703,-5.735289167202555,144
20,950,950,233.89149451255798,-5.546340507875425,82
21,1000,1000,246.99883484840393,-4.870783100907447,103
