episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.2468242645263672,-50.317620887274494,0
2,50,50,0.2778661251068115,-40.138851555652515,0
3,100,100,0.3046250343322754,-43.84186889276586,0
4,150,150,0.32800817489624023,-47.18216413911615,0
5,200,200,27.01929235458374,-97.25644879673084,0
6,250,250,35.25102424621582,-37.40226336824227,0
7,300,300,43.264572620391846,-22.458004441184446,0
8,350,350,50.73647856712341,-20.90903711298045,0
9,400,400,58.20638632774353,-21.529068547908487,0
10,450,450,66.67160105705261,-16.196104691210316,0
11,500,500,73.93821096420288,-11.671190437501348,0
12,550,550,81.19841051101685,-11.258437019995899,0
13,600,600,88.5637149810791,-15.252089607633005,0
14,650,650,97.7171540260315,-8.667923165264845,0
15,700,700,105.63998174667358,-9.563461961853323,0
16,750,750,113.1742331981659,-9.488261820795469,0
17,800,800,120.964191198349,-8.39969067063991,0
18,850,850,129.63571119308472,-8.8450422242864,0
19,900,900,136.792414188385,-9.359577063505197,0
20,950,950,144.16879224777222,-9.270085441939028,0
21,1000,1000,151.60444331169128,-8.242907772112464,0
