episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.43335556983947754,-237.74198607223207,0
2,500,500,0.7204203605651855,-244.6510449702654,0
3,1000,1000,0.9708709716796875,-266.8421783230196,0
4,1500,1500,1.2299935817718506,-207.71931009282318,0
5,2000,2000,124.26498627662659,-503.2228822813119,39
6,2500,2500,181.87019515037537,-34.94090885374949,53
7,3000,3000,239.2710666656494,-173.83333468900247,54
8,3500,3500,296.2983305454254,-312.4216010780728,81
9,4000,4000,354.9380114078522,-332.3217337888394,92
10,4500,4500,414.0470697879791,-418.4053083159962,99
11,5000,5000,472.4042558670044,-288.11905572976866,106
12,5500,5500,529.3099710941315,-165.72069251368453,127
13,6000,6000,588.46089220047,-190.25272732292538,133
14,6500,6500,647.9459023475647,-53.45270191308428,121
15,7000,7000,704.3845248222351,-41.376926368970295,143
16,7500,7500,766.3544507026672,-114.39787401543202,160
17,8000,8000,825.1684589385986,-108.8239503612889,152
18,8500,8500,883.6756165027618,35.104636294087925,138
19,9000,9000,941.8462026119232,265.2683721434524,148
20,9500,9500,1001.4181694984436,-60.58165090511996,153
21,10000,10000,1059.214995622635,470.51179200290915,155
22,10500,10500,1118.5440917015076,229.97373606966687,152
23,11000,11000,1177.4444706439972,924.1582686630006,151
24,11500,11500,1235.6420078277588,718.2303686242269,151
25,12000,12000,1293.2311131954193,662.2039363769222,161
26,12500,12500,1352.8118221759796,860.5178412303948,143
27,13000,13000,1412.4441931247711,201.95221328632329,152
28,13500,13500,1468.6206033229828,803.092740224752,155
29,14000,14000,1527.1329760551453,-424.65319085747,170
30,14500,14500,1591.098129749298,39.86615523924907,169
31,15000,15000,1649.8891882896423,-434.4702324602004,165
