episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5312790870666504,-237.74198607223207,0
2,500,500,0.8206024169921875,-244.6510449702654,0
3,1000,1000,1.1134557723999023,-266.8421783230196,0
4,1500,1500,1.4221365451812744,-207.71931009282318,0
5,2000,2000,126.82084798812866,-503.2228822813119,1024
6,2500,2500,225.56308722496033,-56.303720816396144,1024
7,3000,3000,325.83109068870544,-178.02654536811013,1024
8,3500,3500,427.17216753959656,-24.3672416707845,1024
9,4000,4000,531.4628722667694,-135.0435454885832,1024
10,4500,4500,633.5476787090302,-4.853266419758327,1024
11,5000,5000,736.2059037685394,-401.432220062478,1024
12,5500,5500,838.5633478164673,-294.04505168490084,1024
13,6000,6000,942.7608647346497,-177.21826900043507,1024
14,6500,6500,1043.7483839988708,-110.57191846364361,1024
15,7000,7000,1147.1429743766785,-84.5085153087316,1024
16,7500,7500,1252.3056690692902,-74.79356396991989,1024
17,8000,8000,1354.3666019439697,-190.75456932036764,1024
18,8500,8500,1460.7954459190369,309.94164116291336,1024
19,9000,9000,1562.9360935688019,135.30082400571777,1024
20,9500,9500,1665.7051076889038,112.4187349261542,1024
21,10000,10000,1767.9652092456818,577.276531012006,1024
22,10500,10500,1870.2168600559235,-301.22378244252207,1024
23,11000,11000,1973.3688924312592,331.8508749554179,1024
24,11500,11500,2074.256839990616,412.90260802875025,1024
25,12000,12000,2177.497371673584,-277.27207442258475,1024
26,12500,12500,2279.758182287216,399.9391400354591,1024
27,13000,13000,2382.5191254615784,-259.57670052453574,1024
28,13500,13500,2485.7166092395782,-475.4043749020835,1024
29,14000,14000,2590.164331436157,-562.6406282031899,1024
30,14500,14500,2694.8751640319824,-234.5544805909623,1024
31,15000,15000,2796.5700628757477,-606.7315337029563,1024
