episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5137865543365479,-171.6367885454046,0
2,500,500,0.8361766338348389,-220.1862180327097,0
3,1000,1000,1.1157798767089844,-235.78245510463677,0
4,1500,1500,1.3975629806518555,-218.18723562790197,0
5,2000,2000,128.49183464050293,-487.9734731961328,1024
6,2500,2500,229.88052558898926,-273.7876358272792,1024
7,3000,3000,330.3455607891083,153.22273050864914,1024
8,3500,3500,432.87934494018555,256.34902104788614,1024
9,4000,4000,535.6514275074005,1.7920393391375384,1024
10,4500,4500,636.4665651321411,377.1523646865519,1024
11,5000,5000,738.6390089988708,-80.69480205677223,1024
12,5500,5500,840.0635073184967,167.48555892638404,1024
13,6000,6000,944.7575554847717,541.9358351991381,1024
14,6500,6500,1046.2661094665527,693.3064143458118,1024
15,7000,7000,1146.9898762702942,768.0776143775452,1024
16,7500,7500,1249.7573142051697,1015.9967842414106,1024
17,8000,8000,1350.5738821029663,1382.3528173882023,1024
18,8500,8500,1457.3530192375183,1557.1330804961246,1024
19,9000,9000,1558.5498673915863,1237.1758877561067,1024
20,9500,9500,1663.2277131080627,1786.2929890805522,1024
21,10000,10000,1765.8501195907593,1872.071973202985,1024
22,10500,10500,1868.746561050415,1742.2852244819087,1024
23,11000,11000,1972.3504939079285,1917.8467360123832,1024
24,11500,11500,2074.485046863556,2025.288276327096,1024
25,12000,12000,2181.6426305770874,2225.0518571503903,1024
26,12500,12500,2284.311627626419,2243.2342483494003,1024
27,13000,13000,2390.4429190158844,2242.214238110327,1024
28,13500,13500,2493.4465453624725,2232.6041582231264,1024
29,14000,14000,2594.5103347301483,2777.8853191129497,1024
30,14500,14500,2700.506838798523,2453.264807178719,1024
31,15000,15000,2802.890413761139,2201.211770580124,1024
