episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5093069076538086,-249.32229207576881,0
2,500,500,0.7536330223083496,-306.1332123525602,0
3,1000,1000,0.9875805377960205,-242.02650324693636,0
4,1500,1500,1.2199816703796387,-171.3809274198088,0
5,2000,2000,136.28786396980286,-496.19724019301447,39
6,2500,2500,194.70272064208984,-90.79620533898432,42
7,3000,3000,250.76664447784424,71.4064307013341,62
8,3500,3500,318.150395154953,4.637793583515684,63
9,4000,4000,377.1005825996399,108.02460504985214,87
10,4500,4500,437.7222697734833,-239.49012726341678,101
11,5000,5000,494.24469804763794,-131.29688725742886,106
12,5500,5500,557.0851926803589,102.86859679162896,119
13,6000,6000,619.739382982254,195.92168087267058,118
14,6500,6500,678.9020652770996,388.34637862748457,134
15,7000,7000,737.6706097126007,-13.569745856993123,128
16,7500,7500,797.1048104763031,134.50279453108067,150
17,8000,8000,855.967618227005,-637.3827262658846,158
18,8500,8500,913.0737884044647,463.0137815874489,153
19,9000,9000,969.6828238964081,-298.8072677846115,149
20,9500,9500,1026.7972784042358,165.28562097667168,174
21,10000,10000,1085.978621006012,331.2400357149528,138
22,10500,10500,1143.279227256775,297.3568206597882,135
23,11000,11000,1200.4188497066498,-501.96549547601626,140
24,11500,11500,1255.5039303302765,26.960135793453787,142
25,12000,12000,1317.6218852996826,658.9445008505323,125
26,12500,12500,1375.5077147483826,1030.5845195295738,131
27,13000,13000,1433.1320326328278,1200.8091072542074,139
28,13500,13500,1488.7441623210907,1206.707697386784,135
29,14000,14000,1549.557787656784,1238.7914465159172,130
30,14500,14500,1608.1177756786346,1465.6479138466916,134
31,15000,15000,1663.8033661842346,1135.9576907074206,133
