episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5158047676086426,-237.74198607223207,0
2,500,500,0.7717411518096924,-244.6510449702654,0
3,1000,1000,1.0513200759887695,-266.8421783230196,0
4,1500,1500,1.310281753540039,-207.71931009282318,0
5,2000,2000,107.87966179847717,-503.2228822813119,0
6,2500,2500,147.46693181991577,-24.73843242017442,0
7,3000,3000,185.96770000457764,-196.08952895331245,0
8,3500,3500,223.4504964351654,-40.62049487939356,0
9,4000,4000,262.9670841693878,24.276351702514276,0
10,4500,4500,301.7450170516968,-52.468232223288524,0
11,5000,5000,340.59415340423584,-86.50077960983599,0
12,5500,5500,378.49955773353577,-96.83812640331487,0
13,6000,6000,415.7419464588165,-15.700464978573287,0
14,6500,6500,452.9930512905121,-192.80235855663418,0
15,7000,7000,491.7154746055603,156.1105176281898,0
16,7500,7500,529.8137147426605,664.3669034909492,0
17,8000,8000,567.8360185623169,911.5840179054956,0
18,8500,8500,605.3256056308746,1452.539512011371,0
19,9000,9000,642.8272805213928,1713.0488202676318,0
20,9500,9500,682.7092678546906,1933.8788855566577,0
21,10000,10000,720.4866094589233,1918.6325779800995,0
22,10500,10500,758.1683096885681,-47.832307924126866,0
23,11000,11000,796.1239385604858,2206.179717208953,0
24,11500,11500,835.0212030410767,2032.271251562247,0
25,12000,12000,875.4457013607025,2338.4060248101814,0
26,12500,12500,915.605908870697,2119.117626697866,0
27,13000,13000,955.0917530059814,2365.222152924118,0
28,13500,13500,992.6155362129211,2464.3529302639363,0
29,14000,14000,1030.2478775978088,2307.3773718198527,0
30,14500,14500,1069.5021965503693,2516.613844236374,0
31,15000,15000,1107.9800007343292,2449.1148310956373,0
