episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5160198211669922,-281.4190034261501,0
2,500,500,0.7628769874572754,-239.55718007248723,0
3,1000,1000,1.0301082134246826,-245.4121443305636,0
4,1500,1500,1.3054211139678955,-292.4946707184049,0
5,2000,2000,120.27353119850159,-519.0247652405551,47
6,2500,2500,176.81954908370972,-166.99700963644028,51
7,3000,3000,232.05547714233398,53.286681131004414,61
8,3500,3500,292.25735807418823,-0.734650700224293,66
9,4000,4000,349.8074405193329,123.03291308431612,101
10,4500,4500,406.90287470817566,-166.5510252884934,113
11,5000,5000,462.03843688964844,-184.83792768768492,131
12,5500,5500,524.715206861496,-43.32287347916727,148
13,6000,6000,582.2219235897064,-306.15952004066594,158
14,6500,6500,637.1336543560028,-264.82580688442886,167
15,7000,7000,696.6851358413696,-234.7760793549352,157
16,7500,7500,756.5221877098083,-269.3042110763024,169
17,8000,8000,811.9384069442749,-161.27179602424434,164
18,8500,8500,868.6679708957672,-97.78308009117282,183
19,9000,9000,925.9345963001251,-67.56029695152912,198
20,9500,9500,985.0746531486511,253.5267653815131,216
21,10000,10000,1041.5166940689087,154.95496449629692,197
22,10500,10500,1098.9530355930328,-345.7697233832445,226
23,11000,11000,1156.6775102615356,-398.53825571368327,237
24,11500,11500,1212.8949189186096,-283.87808294246446,222
25,12000,12000,1272.1244547367096,-305.7021792373091,237
26,12500,12500,1330.6492755413055,-385.0069609860419,225
27,13000,13000,1386.2611491680145,-522.4404813106817,218
28,13500,13500,1445.4130375385284,-530.6105685802588,212
29,14000,14000,1504.1620273590088,-468.1044174998961,196
30,14500,14500,1558.9180841445923,-438.02396421118436,209
31,15000,15000,1616.4581484794617,-531.9739093944678,221
