episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.48502349853515625,-264.3887080602565,0
2,500,500,0.7285888195037842,-273.63014234250977,0
3,1000,1000,0.9514515399932861,-249.44254672605166,0
4,1500,1500,1.1823761463165283,-271.3876652153693,0
5,2000,2000,117.60480380058289,-490.29271486450494,41
6,2500,2500,174.96340990066528,-505.8544742502685,52
7,3000,3000,230.6885485649109,-119.09033967965956,72
8,3500,3500,286.3430984020233,-220.03544210963253,76
9,4000,4000,342.81924510002136,-148.6290963007734,89
10,4500,4500,397.4123589992523,36.98400528432538,84
11,5000,5000,456.55085492134094,-64.36085439836312,96
12,5500,5500,512.958039522171,-189.9528403936013,116
13,6000,6000,567.4870488643646,162.39390009349927,128
14,6500,6500,624.4043173789978,368.3648221355733,135
15,7000,7000,685.8262860774994,358.8273795666596,136
16,7500,7500,745.1038086414337,397.99852428653435,147
17,8000,8000,799.2832145690918,136.13836457981898,141
18,8500,8500,856.3834750652313,963.8706770383487,137
19,9000,9000,919.011043548584,945.7723215483286,129
20,9500,9500,973.6938967704773,1139.7778872306667,135
21,10000,10000,1030.0647687911987,1162.8567224177236,147
22,10500,10500,1086.544951915741,1249.1313888310237,143
23,11000,11000,1146.0786015987396,1488.3464449605115,145
24,11500,11500,1202.6796207427979,169.04678878803134,165
25,12000,12000,1258.8495585918427,1550.5714184511705,161
26,12500,12500,1313.212272644043,1564.0019648808504,158
27,13000,13000,1371.2928731441498,1549.0679369098116,167
28,13500,13500,1430.0418486595154,1420.6097422393686,160
29,14000,14000,1484.8808119297028,1622.8863332510782,164
30,14500,14500,1541.4224574565887,1339.5157139477146,168
31,15000,15000,1600.0429751873016,1139.7666172511547,172
