episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.49076008796691895,-237.74198607223207,0
2,500,500,0.7504787445068359,-244.6510449702654,0
3,1000,1000,1.005424976348877,-266.8421783230196,0
4,1500,1500,1.2898433208465576,-207.71931009282318,0
5,2000,2000,130.2762942314148,-503.2228822813119,1024
6,2500,2500,227.8475091457367,-133.59900566503833,1024
7,3000,3000,328.05446195602417,-208.30101533750155,1024
8,3500,3500,430.3111388683319,-163.5977776728805,1024
9,4000,4000,533.1946432590485,-208.52213336161992,1024
10,4500,4500,636.630021572113,-57.29887947398862,1024
11,5000,5000,739.4482271671295,9.478456932844026,1024
12,5500,5500,844.6343967914581,133.1750226943464,1024
13,6000,6000,946.1752715110779,67.22521408966267,1024
14,6500,6500,1050.6642336845398,344.44653029997716,1024
15,7000,7000,1151.8247673511505,578.455960621442,1024
16,7500,7500,1255.5741441249847,812.06527003079,1024
17,8000,8000,1358.703532218933,636.2537890056685,1024
18,8500,8500,1461.1207315921783,1357.1998360285506,1024
19,9000,9000,1566.843186378479,1252.470943719537,1024
20,9500,9500,1669.5670614242554,1464.6804165291128,1024
21,10000,10000,1773.1323592662811,1772.3545304532577,1024
22,10500,10500,1876.4508075714111,1818.2351205913105,1024
23,11000,11000,1979.4258334636688,1887.9662536535297,1024
24,11500,11500,2084.059390068054,2042.03725528767,1024
25,12000,12000,2186.8242366313934,1847.1430949312144,1024
26,12500,12500,2292.065068244934,1741.4807733195562,1024
27,13000,13000,2397.801300764084,2368.0721056519524,1024
28,13500,13500,2501.0851306915283,2499.928408075017,1024
29,14000,14000,2604.607388973236,2720.3618302551536,1024
30,14500,14500,2708.3179471492767,2659.0966466606533,1024
31,15000,15000,2812.5587174892426,1293.6121223743494,1024
