episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.487581729888916,-264.3887080602565,0
2,500,500,0.7453389167785645,-273.63014234250977,0
3,1000,1000,0.9803507328033447,-249.44254672605166,0
4,1500,1500,1.2136175632476807,-271.3876652153693,0
5,2000,2000,105.37888646125793,-490.29271486450494,0
6,2500,2500,142.46533203125,-369.75513332627406,0
7,3000,3000,179.6895580291748,-535.8458535585378,0
8,3500,3500,220.4995095729828,-316.40231970858156,0
9,4000,4000,258.0835120677948,-262.1842695336873,0
10,4500,4500,297.14483523368835,-308.8935603317319,0
11,5000,5000,334.2802503108978,-137.99771150565857,0
12,5500,5500,371.43277072906494,-131.94122872402772,0
13,6000,6000,408.784282207489,-74.5400100889893,0
14,6500,6500,445.810914516449,-140.83039319005704,0
15,7000,7000,483.2537455558777,-90.44678766524476,0
16,7500,7500,520.1949071884155,36.336603121354194,0
17,8000,8000,557.2891230583191,22.23679772860458,0
18,8500,8500,594.4384467601776,231.93732894595126,0
19,9000,9000,634.9954011440277,-223.18764548528023,0
20,9500,9500,672.0224108695984,-478.23447205806764,0
21,10000,10000,710.5289251804352,-240.16910707308583,0
22,10500,10500,749.088508605957,-221.08684149699394,0
23,11000,11000,786.3888192176819,-532.3082921833717,0
24,11500,11500,823.6137583255768,-336.1553820897339,0
25,12000,12000,860.8866436481476,-327.9754225804546,0
26,12500,12500,897.967967748642,-326.7946687734176,0
27,13000,13000,935.6703853607178,-121.56802566402294,0
28,13500,13500,976.7824757099152,-217.8462728900178,0
29,14000,14000,1014.2203161716461,67.6278755392819,0
30,14500,14500,1051.0999298095703,899.1367440093081,0
31,15000,15000,1091.3126997947693,995.1648804444103,0
