episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.5666749477386475,-281.4190034261501,0
2,500,500,0.8341519832611084,-239.55718007248723,0
3,1000,1000,1.099658727645874,-245.4121443305636,0
4,1500,1500,1.3551080226898193,-292.4946707184049,0
5,2000,2000,128.75843000411987,-519.0247652405551,1024
6,2500,2500,196.20050573349,-11.30626702072722,1024
7,3000,3000,265.5077645778656,26.612054550214637,1024
8,3500,3500,341.19852352142334,137.10872583631038,1024
9,4000,4000,413.9818196296692,-73.32633552987197,1024
10,4500,4500,485.42343282699585,-10.02507973633476,1024
11,5000,5000,558.0336937904358,-173.64768824969346,1024
12,5500,5500,630.7258024215698,69.71619728711514,1024
13,6000,6000,703.2729654312134,-1.6058489375426852,1024
14,6500,6500,773.3481266498566,-419.711679338606,1024
15,7000,7000,848.8621339797974,-646.9767634176129,1024
16,7500,7500,922.1076469421387,-287.73205700154085,1024
17,8000,8000,993.3352007865906,536.8259460824174,1024
18,8500,8500,1068.044771194458,640.3331579041754,1024
19,9000,9000,1141.157704591751,803.7110998936106,1024
20,9500,9500,1212.541283607483,757.8841628484261,1024
21,10000,10000,1287.152194738388,922.9569402980461,1024
22,10500,10500,1360.413969039917,1162.6597157504248,1024
23,11000,11000,1434.5778975486755,-249.9820768828574,1024
24,11500,11500,1511.6192243099213,1061.553224412814,1024
25,12000,12000,1584.955231666565,668.1413683589678,1024
26,12500,12500,1656.9043500423431,919.0596747801867,1024
27,13000,13000,1728.8227241039276,1182.69143426169,1024
28,13500,13500,1804.372395515442,1247.9114955988575,1024
29,14000,14000,1879.968890428543,1341.8920679272808,1024
30,14500,14500,1952.116448879242,1349.5032027648226,1024
31,15000,15000,2027.4730396270752,1653.9333181213728,1024
