episode,step,env_step,total_time,episode_reward,num_inducing_points
1,0,0,0.4503796100616455,-264.3887080602565,0
2,500,500,0.7327783107757568,-273.63014234250977,0
3,1000,1000,0.9745221138000488,-249.44254672605166,0
4,1500,1500,1.2207860946655273,-271.3876652153693,0
5,2000,2000,126.73256421089172,-490.29271486450494,957
6,2500,2500,219.67744970321655,-235.65078605016865,1024
7,3000,3000,320.02206158638,-139.44046344267005,1024
8,3500,3500,422.7193717956543,-147.3981906441318,1024
9,4000,4000,525.360946893692,-256.7684899801861,1024
10,4500,4500,627.8250455856323,-312.8552655998331,1024
11,5000,5000,732.4493246078491,-227.10957312732342,1024
12,5500,5500,834.7303819656372,-128.10963394541102,1024
13,6000,6000,941.0156064033508,-60.38419848562809,1024
14,6500,6500,1043.4632124900818,-210.14746027907825,1024
15,7000,7000,1146.1624507904053,-137.4960400459858,1024
16,7500,7500,1248.4929518699646,99.94679219153949,1024
17,8000,8000,1352.136066198349,248.60682366587884,1024
18,8500,8500,1458.1480672359467,29.917066364480263,1024
19,9000,9000,1557.4701764583588,98.68262985166247,1024
20,9500,9500,1662.8005557060242,-416.7988875119096,1024
21,10000,10000,1764.988984823227,244.59178053793454,1024
22,10500,10500,1872.5172934532166,-182.73456501721773,1024
23,11000,11000,1975.6088950634003,2.702969428461678,1024
24,11500,11500,2077.3143973350525,-435.41677014817503,1024
25,12000,12000,2177.8838357925415,-48.337047481417564,1024
26,12500,12500,2281.495228290558,-107.58692437227957,1024
27,13000,13000,2386.2441322803497,-396.87681561955344,1024
28,13500,13500,2488.396731376648,-469.2699485860313,1024
29,14000,14000,2595.7293326854706,-97.19678400925537,1024
30,14500,14500,2699.1704919338226,-487.57403266896307,1024
31,15000,15000,2806.781032562256,-344.2291160927161,1024
